"Periodo(MMM DD, AAAA)","Tasa de interés Cero Cupón, Títulos de Tesorería (TES), pesos - 1 año","Tasa de interés Cero Cupón, Títulos de Tesorería (TES), pesos - 5 años","Tasa de interés Cero Cupón, Títulos de Tesorería (TES), pesos - 10 años","Tasa de interés Cero Cupón, Títulos de Tesorería (TES), UVR - 1 año","Tasa de interés Cero Cupón, Títulos de Tesorería (TES), UVR - 5 años","Tasa de interés Cero Cupón, Títulos de Tesorería (TES), UVR - 10 años"
"2015/09/08",5.34,7.38,8.82,0.96,3.07,4.04
"2015/09/09",5.38,7.35,8.75,0.92,3.01,4.04
"2015/09/10",5.27,7.3,8.71,0.94,2.99,3.92
"2015/09/11",5.33,7.25,8.62,0.96,2.99,3.9
"2015/09/14",5.29,7.23,8.68,0.96,3.01,3.94
"2015/09/15",5.37,7.33,8.73,1.02,2.96,4.11
"2015/09/16",5.36,7.3,8.66,0.93,2.97,3.93
"2015/09/17",5.34,7.17,8.64,1,3.07,3.95
"2015/09/18",5.32,7.07,8.36,0.92,2.94,3.89
"2015/09/21",5.28,6.98,8.31,0.87,2.88,3.86
"2015/09/22",5.29,7.11,8.47,0.88,2.93,4.06
"2015/09/23",5.33,7.13,8.47,0.92,2.96,3.92
"2015/09/24",5.36,7.23,8.59,0.94,3.01,3.97
"2015/09/25",5.33,7.11,8.47,0.89,2.9,3.87
"2015/09/28",5.47,7.39,8.67,0.95,3.02,3.97
"2015/09/29",5.62,7.52,8.73,0.89,3.03,4.14
"2015/09/30",5.64,7.5,8.63,1.02,3.09,3.97
"2015/10/01",5.59,7.45,8.53,0.97,3.02,3.91
"2015/10/02",5.59,7.34,8.43,0.97,3.03,3.93
"2015/10/05",5.54,7.25,8.26,0.99,3.02,3.88
"2015/10/06",5.64,7.35,8.25,0.95,2.96,3.86
"2015/10/07",5.6,7.24,8.19,0.92,2.93,3.85
"2015/10/08",5.64,7.28,8.2,0.9,2.89,3.82
"2015/10/09",5.61,7.23,8.13,0.88,2.84,3.77
"2015/10/13",5.52,7.28,8.23,0.99,3.01,3.86
"2015/10/14",5.53,7.25,8.22,0.88,2.85,3.81
"2015/10/15",5.51,7.19,8.13,0.9,2.88,3.8
"2015/10/16",5.44,7.16,8.1,0.88,2.85,3.79
"2015/10/19",5.58,7.3,8.23,0.96,2.98,3.88
"2015/10/20",5.44,7.45,8.14,0.96,2.99,3.87
"2015/10/21",5.54,7.36,8.22,0.95,2.97,3.86
"2015/10/22",5.44,7.37,8.12,0.89,2.87,3.8
"2015/10/23",5.56,7.25,8.17,0.9,2.88,3.82
"2015/10/26",5.53,7.33,8.21,0.88,2.84,3.79
"2015/10/27",5.58,7.34,8.24,0.87,2.82,3.76
"2015/10/28",5.51,7.31,8.17,0.82,2.73,3.69
"2015/10/29",5.5,7.35,8.25,0.86,2.79,3.71
"2015/10/30",5.47,7.36,8.26,0.84,2.73,3.63
"2015/11/03",5.78,7.41,8.28,0.88,2.78,3.63
"2015/11/04",5.67,7.42,8.14,0.91,2.82,3.66
"2015/11/05",5.72,7.49,8.22,0.92,2.87,3.74
"2015/11/06",5.87,7.51,8.31,0.91,2.84,3.69
"2015/11/09",5.91,7.48,8.37,0.9,2.82,3.7
"2015/11/10",5.98,7.36,8.43,0.8,2.73,3.75
"2015/11/11",5.89,7.45,8.54,0.88,2.81,3.7
"2015/11/12",5.93,7.5,8.58,0.92,2.9,3.8
"2015/11/13",5.96,7.52,8.61,0.92,2.91,3.82
"2015/11/17",5.98,7.51,8.57,0.89,2.84,3.76
"2015/11/18",6,7.62,8.66,0.99,3.02,3.88
"2015/11/19",5.99,7.56,8.67,1.04,3.07,3.88
"2015/11/20",6.01,7.59,8.63,1.04,3.08,3.87
"2015/11/23",6.04,7.7,8.67,1.02,3.04,3.84
"2015/11/24",6.05,7.7,8.66,1.08,3.15,3.93
"2015/11/25",6.08,7.66,8.74,1.06,3.2,4.09
"2015/11/26",6.26,7.71,8.76,1.17,3.29,3.99
"2015/11/27",6.28,7.8,8.8,1.2,3.34,4.02
"2015/11/30",6.2,7.68,8.72,1.15,3.25,3.96
"2015/12/01",6.23,7.64,8.65,1.08,3.19,4.02
"2015/12/02",6.21,7.61,8.63,1.17,3.26,3.94
"2015/12/03",6.22,7.7,8.72,1.19,3.31,3.98
"2015/12/04",6.21,7.72,8.75,1.19,3.31,3.98
"2015/12/07",6.25,7.81,8.88,1.05,3.39,4.49
"2015/12/09",6.43,7.79,8.85,,,
"2015/12/10",6.37,7.78,8.85,1.17,3.29,4.01
"2015/12/11",6.39,7.95,8.98,1.25,3.4,4.05
"2015/12/14",6.47,8.16,9.08,1.31,3.5,4.1
"2015/12/15",6.51,8.06,9.03,1.3,3.49,4.1
"2015/12/16",6.5,8.04,9.02,1.26,3.46,4.11
"2015/12/17",6.53,8.03,8.97,1.25,3.43,4.08
"2015/12/18",6.58,8.04,9,1.23,3.37,4.03
"2015/12/21",6.6,8.06,8.86,1.22,3.34,3.97
"2015/12/22",6.48,7.86,8.92,1.19,3.31,3.99
"2015/12/23",6.43,7.89,8.83,1.26,3.44,4.1
"2015/12/24",6.43,7.85,8.81,1.2,3.35,4.04
"2015/12/28",6.47,7.9,8.87,1.22,3.27,4.12
"2015/12/29",6.52,7.92,8.88,,,
"2015/12/30",6.51,7.94,8.88,,,
"2016/01/04",6.5,8.03,8.95,1.21,3.33,4.06
"2016/01/05",6.55,8.18,8.98,1.21,3.38,4.09
"2016/01/06",6.55,8.18,9.01,1.35,3.43,4.14
"2016/01/07",6.54,8.2,9.06,1.28,3.51,4.2
"2016/01/08",6.54,8.18,9.06,1.26,3.5,4.2
"2016/01/12",6.6,8.23,9.09,1.28,3.52,4.21
"2016/01/13",6.58,8.19,9.07,1.33,3.49,4.16
"2016/01/14",6.58,8.15,9.05,1.32,3.51,4.18
"2016/01/15",6.61,8.13,9.06,1.27,3.49,4.18
"2016/01/18",6.62,8.18,9.15,1.33,3.54,4.22
"2016/01/19",6.65,8.2,9.17,1.34,3.56,4.23
"2016/01/20",6.69,8.28,9.35,1.43,3.73,4.35
"2016/01/21",6.67,8.31,9.34,1.38,3.71,4.35
"2016/01/22",6.59,8.22,9.23,1.35,3.66,4.32
"2016/01/25",6.67,8.32,9.34,1.37,3.68,4.34
"2016/01/26",6.65,8.36,9.34,1.37,3.68,4.33
"2016/01/27",6.64,8.35,9.29,1.36,3.66,4.32
"2016/01/28",6.61,8.28,9.24,1.35,3.63,4.28
"2016/01/29",6.63,8.26,9.21,1.36,3.65,4.3
"2016/02/01",6.65,8.29,9.23,1.39,3.72,4.36
"2016/02/02",6.68,8.29,9.28,1.39,3.73,4.37
"2016/02/03",6.66,8.29,9.24,1.43,3.79,4.42
"2016/02/04",6.63,8.26,9.24,1.43,3.81,4.44
"2016/02/05",6.62,8.25,9.27,1.43,3.8,4.44
"2016/02/08",6.71,8.4,9.31,1.43,3.8,4.44
"2016/02/09",6.74,8.45,9.34,1.47,3.88,4.49
"2016/02/10",6.75,8.53,9.43,1.46,3.86,4.49
"2016/02/11",6.82,8.8,9.69,1.5,3.95,4.58
"2016/02/12",6.8,8.74,9.58,1.44,3.84,4.49
"2016/02/15",6.83,8.68,9.5,1.45,3.86,4.51
"2016/02/16",6.84,8.72,9.48,1.44,3.84,4.49
"2016/02/17",6.9,8.72,9.49,1.42,3.82,4.5
"2016/02/18",6.88,8.68,9.38,1.42,3.82,4.5
"2016/02/19",6.97,8.69,9.36,1.42,3.82,4.5
"2016/02/22",6.89,8.57,9.3,1.39,3.77,4.46
"2016/02/23",6.86,8.54,9.24,1.38,3.75,4.45
"2016/02/24",6.88,8.54,9.31,1.36,3.73,4.45
"2016/02/25",6.88,8.45,9.24,1.33,3.67,4.41
"2016/02/26",6.85,8.47,9.24,1.34,3.69,4.4
"2016/02/29",6.85,8.42,9.19,1.36,3.71,4.42
"2016/03/01",6.88,8.35,9.08,1.37,3.73,4.45
"2016/03/02",6.85,8.29,9.03,1.4,3.72,4.33
"2016/03/03",6.83,8.26,9.01,1.4,3.68,4.26
"2016/03/04",6.84,8.26,9.01,1.39,3.64,4.18
"2016/03/07",6.78,8.06,8.9,1.36,3.58,4.15
"2016/03/08",6.79,8.02,8.9,1.6,3.6,4.14
"2016/03/09",6.73,8.03,8.85,1.49,3.63,4.12
"2016/03/10",6.71,7.92,8.73,1.53,3.57,4.04
"2016/03/11",6.74,7.83,8.6,1.45,3.54,3.97
"2016/03/14",6.73,7.96,8.74,1.45,3.62,4.06
"2016/03/15",6.73,8.01,8.79,1.56,3.61,4.03
"2016/03/16",6.72,7.93,8.66,1.6,3.59,4.02
"2016/03/17",6.7,7.76,8.43,1.62,3.43,3.96
"2016/03/18",6.71,7.69,8.39,1.64,3.37,3.94
"2016/03/22",6.8,7.75,8.48,1.64,3.47,3.95
"2016/03/23",6.87,7.76,8.48,1.67,3.4,4
"2016/03/28",6.86,7.8,8.5,1.73,3.6,4.03
"2016/03/29",6.87,7.76,8.47,1.97,3.68,4.04
"2016/03/30",6.88,7.71,8.43,1.93,3.66,4.03
"2016/03/31",6.88,7.66,8.35,1.97,3.59,3.96
"2016/04/01",6.9,7.64,8.33,1.98,3.57,3.93
"2016/04/04",6.92,7.64,8.25,2.11,3.49,3.97
"2016/04/05",6.91,7.62,8.2,2.15,3.44,3.94
"2016/04/06",7,7.69,8.24,2.03,3.38,3.86
"2016/04/07",7.09,7.81,8.36,2.01,3.44,3.9
"2016/04/08",7.08,7.81,8.36,1.98,3.35,3.9
"2016/04/11",7.1,7.82,8.41,2.01,3.28,3.87
"2016/04/12",7.14,7.8,8.36,1.95,3.18,3.79
"2016/04/13",7.17,7.74,8.29,1.92,3.17,3.77
"2016/04/14",7.15,7.75,8.25,1.91,3.25,3.81
"2016/04/15",7.16,7.76,8.28,1.91,3.23,3.8
"2016/04/18",7.12,7.79,8.24,1.9,3.23,3.81
"2016/04/19",7.1,7.65,8.11,1.89,3.25,3.82
"2016/04/20",7.12,7.68,8.21,1.99,3.33,3.89
"2016/04/21",7.11,7.74,8.25,2.04,3.38,3.92
"2016/04/22",7.09,7.73,8.26,2.07,3.36,3.9
"2016/04/25",7.1,7.75,8.29,2.15,3.39,3.93
"2016/04/26",7.15,7.76,8.31,2.14,3.36,3.92
"2016/04/27",7.08,7.73,8.27,2.07,3.34,3.88
"2016/04/28",7.09,7.63,8.18,2.02,3.33,3.87
"2016/04/29",7.17,7.65,8.22,2.03,3.3,3.85
"2016/05/02",7.36,7.71,8.29,2.11,3.34,3.86
"2016/05/03",7.36,7.75,8.3,2.06,3.41,3.91
"2016/05/04",7.29,7.72,8.23,2.18,3.34,3.86
"2016/05/05",7.28,7.75,8.27,2.21,3.37,3.9
"2016/05/06",7.23,7.63,8.26,2.29,3.38,3.91
"2016/05/10",7.09,7.58,8.27,2.2,3.33,3.89
"2016/05/11",7.08,7.49,8.19,2.1,3.25,3.81
"2016/05/12",7.12,7.51,8.17,2.06,3.28,3.83
"2016/05/13",7.11,7.49,8.13,1.99,3.28,3.85
"2016/05/16",7.15,7.55,8.11,1.87,3.31,3.85
"2016/05/17",7.15,7.53,8.09,1.91,3.26,3.81
"2016/05/18",7.15,7.54,8.1,2.12,3.29,3.84
"2016/05/19",7.17,7.61,8.16,2.1,3.36,3.9
"2016/05/20",7.16,7.62,8.16,1.99,3.5,4
"2016/05/23",7.22,7.67,8.2,2.21,3.32,3.86
"2016/05/24",7.23,7.68,8.23,2.17,3.36,3.88
"2016/05/25",7.19,7.63,8.19,2.59,3.33,3.83
"2016/05/26",7.2,7.62,8.18,2.18,3.34,3.87
"2016/05/27",7.23,7.65,8.2,2.19,3.36,3.87
"2016/05/31",7.27,7.62,8.16,2.18,3.37,3.9
"2016/06/01",7.23,7.57,8.09,2.17,3.4,3.9
"2016/06/02",7.2,7.5,8.02,2.17,3.39,3.89
"2016/06/03",7.13,7.43,7.93,2.16,3.39,3.87
"2016/06/07",7.15,7.47,7.98,2.47,3.35,3.85
"2016/06/08",7.07,7.43,7.93,2.24,3.33,3.84
"2016/06/09",7.08,7.45,7.96,2.24,3.36,3.85
"2016/06/10",6.89,7.61,8.02,2.27,3.39,3.88
"2016/06/13",7.08,7.52,8.05,2.33,3.43,3.88
"2016/06/14",7.13,7.47,7.97,2.33,3.44,3.87
"2016/06/15",7.06,7.46,7.98,2.31,3.48,3.91
"2016/06/16",7,7.45,8,2.31,3.48,3.9
"2016/06/17",7.01,7.48,8.04,2.29,3.48,3.9
"2016/06/20",7,7.47,8.01,2.26,3.48,3.9
"2016/06/21",7.04,7.52,8.08,2.29,3.47,3.9
"2016/06/22",7.04,7.56,8.17,2.2,3.54,3.96
"2016/06/23",7.04,7.52,8.12,2.22,3.54,3.96
"2016/06/24",7.04,7.5,8.15,2.29,3.47,3.94
"2016/06/27",6.99,7.35,7.99,2.2,3.45,3.91
"2016/06/28",6.92,7.24,7.86,2.21,3.4,3.86
"2016/06/29",6.81,6.97,7.52,2.13,3.29,3.68
"2016/06/30",6.84,6.98,7.57,2.16,3.18,3.56
"2016/07/01",6.73,6.96,7.5,2.18,3.04,3.5
"2016/07/05",6.73,6.98,7.57,2.17,3.1,3.57
"2016/07/06",6.75,6.99,7.54,2.11,3.09,3.55
"2016/07/07",6.78,7.02,7.57,2.13,3.09,3.57
"2016/07/08",6.78,6.99,7.53,2.13,3.08,3.56
"2016/07/11",6.8,6.99,7.54,2.14,3.1,3.58
"2016/07/12",6.86,7.04,7.6,2.04,3.08,3.6
"2016/07/13",6.88,7.06,7.61,2.13,3.13,3.6
"2016/07/14",6.93,7.09,7.63,2.03,3.1,3.59
"2016/07/15",6.95,7.14,7.67,1.99,3.09,3.6
"2016/07/18",6.98,7.21,7.72,1.91,3.07,3.6
"2016/07/19",7.02,7.19,7.74,1.88,3.07,3.57
"2016/07/21",6.99,7.22,7.69,2.39,3.05,3.52
"2016/07/22",6.93,6.98,7.47,1.9,3.01,3.49
"2016/07/25",6.98,7.05,7.59,2.03,2.97,3.48
"2016/07/26",7.02,7.12,7.59,1.94,3.09,3.32
"2016/07/27",7.06,7.09,7.57,2.05,3.03,3.51
"2016/07/28",7.09,7.19,7.64,2.15,3.19,3.61
"2016/07/29",7.1,7.24,7.64,2.28,3.14,3.57
"2016/08/01",7.16,7.35,7.71,2.96,3.14,3.58
"2016/08/02",7.16,7.36,7.72,2.31,3.28,3.65
"2016/08/03",7.2,7.38,7.71,2.74,3.29,3.67
"2016/08/04",7.19,7.33,7.64,2.28,3.35,3.71
"2016/08/05",7.19,7.31,7.6,2.27,3.34,3.72
"2016/08/08",7.17,7.24,7.55,2.28,3.27,3.67
"2016/08/09",7.18,7.23,7.53,2.27,3.32,3.7
"2016/08/10",7.24,7.27,7.55,2.32,3.34,3.71
"2016/08/11",7.26,7.26,7.52,2.35,3.37,3.72
"2016/08/12",7.27,7.27,7.5,2.36,3.36,3.71
"2016/08/16",7.31,7.24,7.51,2.42,3.39,3.73
"2016/08/17",7.26,7.18,7.47,2.43,3.46,3.76
"2016/08/18",7.21,7.07,7.37,2.42,3.4,3.73
"2016/08/19",7.19,7.03,7.31,2.42,3.4,3.72
"2016/08/22",7.21,7.03,7.38,2.46,3.38,3.7
"2016/08/23",7.2,7.05,7.39,2.43,3.46,3.73
"2016/08/24",7.25,6.98,7.34,2.48,3.4,3.7
"2016/08/25",7.21,6.95,7.32,2.46,3.42,3.7
"2016/08/26",7.21,6.96,7.32,2.47,3.43,3.72
"2016/08/29",7.26,7.07,7.46,2.53,3.47,3.75
"2016/08/30",7.29,7.1,7.51,2.59,3.43,3.74
"2016/08/31",7.3,7.1,7.5,2.5,3.52,3.78
"2016/09/01",7.19,7.02,7.43,2.54,3.46,3.75
"2016/09/02",7.15,6.96,7.39,2.56,3.46,3.75
"2016/09/05",7.08,6.87,7.31,2.59,3.45,3.75
"2016/09/06",6.91,6.69,7.15,2.81,3.49,3.75
"2016/09/07",6.89,6.62,7.02,2.87,3.43,3.68
"2016/09/08",6.85,6.62,7,2.97,3.41,3.63
"2016/09/09",6.9,6.76,7.09,3.07,3.44,3.64
"2016/09/12",6.89,6.77,7.15,3.17,3.39,3.6
"2016/09/13",6.92,6.78,7.19,3.28,3.34,3.57
"2016/09/14",6.94,6.77,7.19,3.31,3.31,3.52
"2016/09/15",6.91,6.74,7.19,3.37,3.32,3.54
"2016/09/16",6.88,6.73,7.28,3.47,3.34,3.57
"2016/09/19",6.86,6.8,7.3,3.47,3.38,3.61
"2016/09/20",6.87,6.75,7.25,3.41,3.36,3.58
"2016/09/21",6.88,6.72,7.18,3.45,3.31,3.56
"2016/09/22",6.83,6.63,7.07,3.39,3.32,3.56
"2016/09/23",6.84,6.63,7.08,3.4,3.28,3.55
"2016/09/26",6.85,6.65,7.12,3.38,3.33,3.47
"2016/09/27",6.88,6.64,7.06,3.45,3.28,3.55
"2016/09/28",6.89,6.58,7,3.53,3.24,3.52
"2016/09/29",7.01,6.57,6.99,3.47,3.22,3.52
"2016/09/30",6.84,6.56,7.02,3.5,3.19,3.51
"2016/10/03",6.86,6.72,7.21,3.56,3.29,3.59
"2016/10/04",6.9,6.81,7.26,3.58,3.37,3.68
"2016/10/05",6.96,6.84,7.29,3.65,3.42,3.72
"2016/10/06",6.9,6.73,7.21,3.51,3.41,3.64
"2016/10/07",6.91,6.71,7.21,3.49,3.31,3.57
"2016/10/10",6.89,6.64,7.14,3.44,3.28,3.53
"2016/10/11",6.92,6.61,7.1,3.36,3.21,3.43
"2016/10/12",6.93,6.61,7.1,3.42,3.11,3.4
"2016/10/13",6.89,6.63,7.11,3.35,3.03,3.32
"2016/10/14",6.75,6.64,7.12,3.36,2.98,3.28
"2016/10/18",6.75,6.64,7.16,3.33,2.97,3.28
"2016/10/19",6.71,6.7,7.22,3.03,2.94,3.26
"2016/10/20",6.75,6.64,7.2,2.73,2.94,3.23
"2016/10/21",6.75,6.66,7.26,2.62,2.94,3.26
"2016/10/24",6.81,6.69,7.27,2.49,2.91,3.24
"2016/10/25",6.84,6.73,7.35,2.53,2.98,3.3
"2016/10/26",6.79,6.7,7.34,2.52,2.89,3.24
"2016/10/27",6.89,6.69,7.33,2.48,2.89,3.24
"2016/10/28",6.95,6.7,7.34,2.48,2.81,3.19
"2016/10/31",6.92,6.75,7.42,2.47,2.86,3.27
"2016/11/01",6.95,6.79,7.46,2.52,3,3.38
"2016/11/02",6.93,6.82,7.45,2.45,3.06,3.49
"2016/11/03",6.94,6.79,7.36,2.42,3.07,3.47
"2016/11/04",6.96,6.81,7.38,2.81,3.04,3.44
"2016/11/08",6.8,6.7,7.3,2.44,3.09,3.47
"2016/11/09",6.82,6.74,7.3,2.49,2.98,3.4
"2016/11/10",6.99,6.99,7.59,3.02,2.97,3.46
"2016/11/11",7.15,7.18,7.75,2.64,3.13,3.58
"2016/11/15",7.07,7.06,7.6,2.61,3,3.43
"2016/11/16",7.03,7.06,7.56,2.71,3.02,3.44
"2016/11/17",7.07,7.05,7.58,2.63,3.06,3.47
"2016/11/18",7.08,7.14,7.69,2.62,3.09,3.51
"2016/11/21",7.08,7.18,7.76,2.67,3.1,3.55
"2016/11/22",7.08,7.13,7.71,2.66,3.1,3.45
"2016/11/23",7.07,7.12,7.69,2.6,3.07,3.45
"2016/11/24",7.03,7.03,7.64,2.54,3.06,3.44
"2016/11/25",7.01,6.98,7.56,2.46,3.06,3.44
"2016/11/28",6.9,6.85,7.45,2.3,3.06,3.36
"2016/11/29",6.88,6.81,7.47,2.23,3.09,3.47
"2016/11/30",6.84,6.77,7.41,2.17,3.07,3.44
"2016/12/01",6.89,6.92,7.54,2.63,3.03,3.46
"2016/12/02",6.89,6.93,7.51,2.25,3.09,3.5
"2016/12/05",6.9,6.9,7.46,2.18,3.07,3.51
"2016/12/06",6.87,6.87,7.43,2.07,3.06,3.53
"2016/12/07",6.85,6.81,7.35,2.08,3.03,3.51
"2016/12/09",6.87,6.87,7.38,2.08,3.09,3.51
"2016/12/12",6.92,6.89,7.38,1.89,3.07,3.53
"2016/12/13",6.9,6.83,7.35,1.97,3.13,3.57
"2016/12/14",6.92,6.87,7.38,1.96,3.15,3.58
"2016/12/15",6.96,6.94,7.45,1.9,3.16,3.58
"2016/12/16",6.9,6.92,7.46,1.8,3.11,3.54
"2016/12/19",6.71,6.76,7.34,1.66,3.04,3.48
"2016/12/20",6.73,6.7,7.32,1.62,3.02,3.48
"2016/12/21",6.74,6.65,7.24,1.64,2.95,3.43
"2016/12/22",6.73,6.62,7.22,1.56,3,3.48
"2016/12/23",6.73,6.62,7.22,,,
"2016/12/26",6.68,6.61,7.34,1.53,2.94,3.44
"2016/12/27",6.64,6.61,7.21,1.99,2.91,3.42
"2016/12/28",6.66,6.64,7.24,2.24,2.78,3.35
"2016/12/29",6.62,6.62,7.18,1.33,3.01,3.19
"2017/01/02",6.64,6.62,7.19,1.38,2.94,3.47
"2017/01/03",6.61,6.64,7.22,1.19,2.92,3.5
"2017/01/04",6.56,6.57,7.16,1.17,2.83,3.43
"2017/01/05",6.49,6.47,7.06,1.11,2.7,3.29
"2017/01/06",6.36,6.36,6.93,0.9,2.6,3.24
"2017/01/10",6.43,6.39,6.91,0.92,2.64,3.29
"2017/01/11",6.43,6.41,6.88,0.91,2.6,3.27
"2017/01/12",6.39,6.35,6.82,0.86,2.57,3.28
"2017/01/13",6.41,6.42,6.9,0.87,2.61,3.32
"2017/01/16",6.46,6.49,6.94,0.89,2.63,3.32
"2017/01/17",6.43,6.48,6.89,0.86,2.57,3.27
"2017/01/18",6.44,6.54,6.94,0.85,2.57,3.28
"2017/01/19",6.47,6.56,6.97,0.9,2.67,3.36
"2017/01/20",6.46,6.58,6.99,0.9,2.66,3.36
"2017/01/23",6.42,6.5,6.93,0.9,2.65,3.34
"2017/01/24",6.41,6.5,6.89,0.91,2.65,3.3
"2017/01/25",6.4,6.46,6.88,0.93,2.67,3.29
"2017/01/26",6.35,6.4,6.86,0.95,2.68,3.28
"2017/01/27",6.34,6.37,6.82,0.94,2.65,3.23
"2017/01/30",6.51,6.5,6.92,0.95,2.68,3.27
"2017/01/31",6.54,6.54,6.94,0.93,2.67,3.28
"2017/02/01",6.54,6.52,6.93,0.96,2.72,3.32
"2017/02/02",6.51,6.49,6.86,0.96,2.72,3.32
"2017/02/03",6.55,6.47,6.84,0.98,2.74,3.33
"2017/02/06",6.57,6.51,6.85,0.99,2.77,3.35
"2017/02/07",6.57,6.48,6.81,0.97,2.73,3.32
"2017/02/08",6.56,6.44,6.76,0.98,2.73,3.3
"2017/02/09",6.56,6.46,6.77,0.99,2.73,3.29
"2017/02/10",6.59,6.48,6.77,0.98,2.73,3.29
"2017/02/13",6.61,6.48,6.79,0.95,2.7,3.29
"2017/02/14",6.64,6.51,6.83,0.96,2.71,3.29
"2017/02/15",6.67,6.61,6.89,1.59,2.68,3.3
"2017/02/16",6.67,6.62,6.94,1.57,2.76,3.37
"2017/02/17",6.73,6.73,7.09,1.78,2.79,3.47
"2017/02/20",6.72,6.7,7.08,1.69,2.75,3.41
"2017/02/21",6.74,6.68,7.08,1.77,2.72,3.4
"2017/02/22",6.67,6.59,7.04,1.66,2.75,3.4
"2017/02/23",6.64,6.53,6.99,1.6,2.73,3.36
"2017/02/24",6.63,6.53,6.99,1.55,2.74,3.35
"2017/02/27",6.51,6.43,6.96,1.5,2.69,3.31
"2017/02/28",6.52,6.52,7.05,1.59,2.7,3.33
"2017/03/01",6.53,6.59,7.13,1.42,2.85,3.47
"2017/03/02",6.52,6.61,7.18,1.41,2.89,3.5
"2017/03/03",6.5,6.58,7.16,1.54,2.85,3.48
"2017/03/06",6.48,6.56,7.14,1.71,3.02,3.6
"2017/03/07",6.49,6.64,7.23,2.07,3.14,3.65
"2017/03/08",6.52,6.69,7.27,2.08,3.18,3.67
"2017/03/09",6.5,6.69,7.23,1.98,3.17,3.65
"2017/03/10",6.49,6.65,7.17,1.95,3.16,3.63
"2017/03/13",6.47,6.63,7.14,2.01,3.18,3.64
"2017/03/14",6.46,6.57,7.08,2.15,3.2,3.62
"2017/03/15",6.47,6.48,7.03,2.35,3.18,3.61
"2017/03/16",6.4,6.44,6.96,2.36,3.16,3.59
"2017/03/17",6.34,6.39,6.91,2.36,3.13,3.56
"2017/03/21",6.27,6.35,6.92,2.34,3.12,3.52
"2017/03/22",6.24,6.34,6.89,2.43,3.1,3.5
"2017/03/23",6.17,6.25,6.79,2.44,3.03,3.41
"2017/03/24",6.18,6.27,6.75,2.39,3.03,3.41
"2017/03/27",6.21,6.32,6.79,2.43,3.02,3.43
"2017/03/28",6.17,6.28,6.78,2.45,2.99,3.42
"2017/03/29",6.14,6.26,6.77,2.48,2.96,3.4
"2017/03/30",6.1,6.22,6.75,2.37,2.93,3.38
"2017/03/31",6.11,6.23,6.77,2.43,2.9,3.37
"2017/04/03",6.07,6.18,6.7,2.49,2.87,3.33
"2017/04/04",6.04,6.15,6.69,2.48,2.91,3.35
"2017/04/05",6.06,6.12,6.67,2.61,2.92,3.36
"2017/04/06",6.09,6.14,6.66,2.7,2.89,3.33
"2017/04/07",6.08,6.17,6.7,2.67,2.84,3.3
"2017/04/10",6.08,6.18,6.71,2.65,2.86,3.32
"2017/04/11",6.07,6.21,6.73,2.68,2.89,3.33
"2017/04/12",6.04,6.25,6.73,2.73,2.94,3.37
"2017/04/17",6.05,6.22,6.74,2.85,2.99,3.4
"2017/04/18",6.02,6.11,6.64,2.89,2.98,3.38
"2017/04/19",5.95,6.03,6.59,2.89,3.02,3.38
"2017/04/20",5.91,6.01,6.59,2.73,3.01,3.39
"2017/04/21",5.85,5.96,6.55,2.66,3,3.39
"2017/04/24",5.84,5.99,6.58,2.66,3.01,3.4
"2017/04/25",5.83,6,6.58,2.67,2.98,3.42
"2017/04/26",5.85,5.97,6.67,2.57,2.93,3.39
"2017/04/27",5.78,5.9,6.45,2.38,2.9,3.37
"2017/04/28",5.77,5.84,6.42,2.44,2.84,3.33
"2017/05/02",5.67,5.88,6.38,2.47,2.78,3.3
"2017/05/03",5.68,5.83,6.33,2.58,2.71,3.23
"2017/05/04",5.61,5.88,6.45,2.63,2.65,3.2
"2017/05/05",5.66,5.85,6.42,2.62,2.65,3.19
"2017/05/08",5.67,5.92,6.46,2.54,2.63,3.17
"2017/05/09",5.62,5.92,6.45,2.54,2.59,3.16
"2017/05/10",5.62,6,6.55,2.56,2.64,3.2
"2017/05/11",5.63,5.98,6.58,2.42,2.62,3.21
"2017/05/12",5.63,5.96,6.56,2.42,2.63,3.21
"2017/05/15",5.62,5.97,6.56,2.43,2.63,3.2
"2017/05/16",5.61,6.03,6.59,2.42,2.69,3.24
"2017/05/17",5.57,5.96,6.56,2.44,2.66,3.22
"2017/05/18",5.57,5.94,6.57,2.43,2.65,3.2
"2017/05/19",5.56,5.85,6.52,2.38,2.63,3.18
"2017/05/22",5.52,5.85,6.53,2.39,2.64,3.2
"2017/05/23",5.48,5.85,6.5,2.43,2.59,3.16
"2017/05/24",5.47,5.88,6.51,2.4,2.54,3.12
"2017/05/25",5.49,5.89,6.53,2.41,2.55,3.12
"2017/05/26",5.47,5.86,6.5,2.35,2.53,3.09
"2017/05/30",5.47,5.85,6.48,2.36,2.54,3.1
"2017/05/31",5.46,5.78,6.42,2.29,2.48,3.02
"2017/06/01",5.44,5.82,6.39,2.27,2.46,3
"2017/06/02",5.4,5.75,6.36,2.2,2.42,2.98
"2017/06/05",5.3,5.72,6.32,2.17,2.47,3.01
"2017/06/06",5.26,5.62,6.28,2.16,2.57,3.04
"2017/06/07",5.26,5.67,6.34,2.31,2.59,3.04
"2017/06/08",5.27,5.78,6.39,2.35,2.57,3.01
"2017/06/09",5.24,5.82,6.39,2.37,2.57,3.01
"2017/06/12",5.23,5.79,6.38,2.34,2.55,3
