"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"07.02.2018","1.507,97","1.506,66","1.517,00","1.503,32","","0,05%"
"06.02.2018","1.507,17","1.486,85","1.512,97","1.461,45","","1,08%"
"05.02.2018","1.491,09","1.544,94","1.547,03","1.491,06","","-3,63%"
"02.02.2018","1.547,27","1.577,03","1.577,03","1.547,06","","-2,06%"
"01.02.2018","1.579,87","1.574,73","1.582,28","1.568,85","","0,31%"
"31.01.2018","1.574,98","1.584,71","1.594,27","1.571,26","","-0,50%"
"30.01.2018","1.582,82","1.595,64","1.595,64","1.579,49","","-0,96%"
"29.01.2018","1.598,11","1.607,81","1.607,95","1.597,88","","-0,62%"
"26.01.2018","1.608,06","1.602,97","1.608,06","1.599,50","","0,40%"
"25.01.2018","1.601,67","1.601,59","1.607,79","1.594,42","","0,13%"
"24.01.2018","1.599,61","1.611,69","1.615,52","1.595,94","","-0,69%"
"23.01.2018","1.610,71","1.604,94","1.612,55","1.599,21","","0,35%"
"22.01.2018","1.605,17","1.598,14","1.605,17","1.595,55","","0,47%"
"19.01.2018","1.597,63","1.576,50","1.597,63","1.575,32","","1,33%"
"18.01.2018","1.576,73","1.586,31","1.586,31","1.576,41","","-0,63%"
"17.01.2018","1.586,66","1.573,73","1.589,13","1.573,73","","0,87%"
"16.01.2018","1.572,97","1.592,91","1.604,02","1.570,75","","-1,19%"
"12.01.2018","1.591,97","1.587,12","1.598,18","1.587,12","","0,33%"
"11.01.2018","1.586,79","1.560,22","1.586,79","1.560,22","","1,73%"
"10.01.2018","1.559,80","1.559,01","1.561,91","1.551,52","","-0,02%"
"09.01.2018","1.560,10","1.562,22","1.565,58","1.558,86","","-0,11%"
"08.01.2018","1.561,81","1.559,80","1.562,99","1.548,23","","0,12%"
"05.01.2018","1.560,01","1.555,87","1.560,07","1.552,13","","0,28%"
"04.01.2018","1.555,72","1.552,98","1.560,84","1.552,37","","0,20%"
"03.01.2018","1.552,58","1.550,28","1.555,08","1.547,59","","0,17%"
"02.01.2018","1.550,01","1.536,12","1.550,30","1.536,12","","0,94%"
"29.12.2017","1.535,51","1.549,06","1.551,94","1.535,51","","-0,87%"
"28.12.2017","1.548,93","1.544,05","1.549,04","1.542,52","","0,32%"
"27.12.2017","1.543,94","1.544,39","1.550,62","1.541,95","","-0,02%"
"26.12.2017","1.544,23","1.542,74","1.546,59","1.541,21","","0,08%"
"22.12.2017","1.542,93","1.547,24","1.548,25","1.541,70","","-0,27%"
"21.12.2017","1.547,11","1.540,46","1.551,21","1.540,46","","0,46%"
"20.12.2017","1.540,08","1.538,74","1.544,35","1.536,23","","0,22%"
"19.12.2017","1.536,75","1.549,32","1.552,21","1.535,91","","-0,79%"
"18.12.2017","1.548,92","1.530,81","1.552,32","1.530,81","","1,21%"
"15.12.2017","1.530,42","1.507,68","1.538,06","1.507,68","","1,56%"
"14.12.2017","1.506,95","1.524,54","1.527,00","1.504,89","","-1,15%"
"13.12.2017","1.524,45","1.516,19","1.532,38","1.516,08","","0,55%"
"12.12.2017","1.516,12","1.520,06","1.525,11","1.515,95","","-0,24%"
"11.12.2017","1.519,84","1.522,10","1.527,47","1.518,30","","-0,12%"
"08.12.2017","1.521,72","1.521,78","1.529,00","1.520,88","","0,08%"
"07.12.2017","1.520,47","1.508,93","1.524,00","1.508,15","","0,77%"
"06.12.2017","1.508,88","1.516,36","1.516,54","1.508,13","","-0,52%"
"05.12.2017","1.516,76","1.532,72","1.534,01","1.516,75","","-1,02%"
"04.12.2017","1.532,41","1.539,27","1.559,61","1.531,73","","-0,30%"
"01.12.2017","1.537,02","1.544,10","1.544,92","1.498,78","","-0,46%"
"30.11.2017","1.544,14","1.542,62","1.551,69","1.541,21","","0,12%"
"29.11.2017","1.542,30","1.536,82","1.547,27","1.536,82","","0,38%"
"28.11.2017","1.536,43","1.514,15","1.536,63","1.514,15","","1,53%"
"27.11.2017","1.513,31","1.519,17","1.522,03","1.513,19","","-0,39%"
"24.11.2017","1.519,16","1.517,41","1.521,38","1.516,52","","0,16%"
"22.11.2017","1.516,76","1.518,98","1.524,18","1.516,76","","-0,14%"
"21.11.2017","1.518,89","1.503,45","1.519,53","1.503,45","","1,03%"
"20.11.2017","1.503,40","1.492,93","1.503,40","1.492,93","","0,71%"
"17.11.2017","1.492,82","1.485,70","1.496,86","1.481,09","","0,40%"
"16.11.2017","1.486,88","1.464,97","1.490,97","1.464,97","","1,56%"
"15.11.2017","1.464,09","1.470,90","1.470,90","1.454,16","","-0,49%"
"14.11.2017","1.471,26","1.474,27","1.474,27","1.465,38","","-0,26%"
"13.11.2017","1.475,07","1.474,44","1.476,68","1.466,09","","-0,01%"
"10.11.2017","1.475,27","1.474,92","1.479,11","1.473,14","","0,02%"
"09.11.2017","1.475,02","1.481,29","1.481,62","1.463,49","","-0,45%"
"08.11.2017","1.481,73","1.477,95","1.482,86","1.469,34","","0,18%"
"07.11.2017","1.479,09","1.497,98","1.498,00","1.476,72","","-1,26%"
"06.11.2017","1.497,96","1.495,03","1.501,49","1.494,74","","0,20%"
"03.11.2017","1.494,91","1.496,32","1.497,14","1.490,66","","-0,11%"
"02.11.2017","1.496,55","1.492,90","1.499,94","1.487,73","","0,25%"
"01.11.2017","1.492,78","1.504,54","1.512,40","1.485,13","","-0,66%"
"31.10.2017","1.502,77","1.491,44","1.506,78","1.491,44","","0,80%"
"30.10.2017","1.490,90","1.507,48","1.507,48","1.484,82","","-1,15%"
"27.10.2017","1.508,32","1.497,54","1.508,32","1.493,49","","0,73%"
"26.10.2017","1.497,46","1.494,11","1.501,36","1.494,11","","0,27%"
"25.10.2017","1.493,48","1.500,25","1.500,42","1.482,53","","-0,46%"
"24.10.2017","1.500,42","1.498,19","1.505,57","1.498,19","","0,20%"
"23.10.2017","1.497,49","1.509,67","1.511,48","1.497,34","","-0,78%"
"20.10.2017","1.509,25","1.504,72","1.512,75","1.504,72","","0,48%"
"19.10.2017","1.502,04","1.502,97","1.502,97","1.491,38","","-0,21%"
"18.10.2017","1.505,14","1.497,98","1.507,84","1.497,98","","0,51%"
"17.10.2017","1.497,50","1.502,53","1.505,80","1.495,90","","-0,34%"
"16.10.2017","1.502,68","1.502,97","1.511,29","1.499,64","","0,00%"
"13.10.2017","1.502,66","1.505,46","1.508,22","1.502,23","","-0,17%"
"12.10.2017","1.505,16","1.506,46","1.508,43","1.501,14","","-0,12%"
"11.10.2017","1.506,92","1.507,91","1.510,62","1.505,14","","-0,07%"
"10.10.2017","1.508,01","1.504,11","1.511,33","1.503,92","","0,30%"
"09.10.2017","1.503,56","1.510,41","1.513,30","1.501,77","","-0,44%"
"06.10.2017","1.510,22","1.511,41","1.511,41","1.506,41","","-0,12%"
"05.10.2017","1.512,09","1.508,34","1.514,94","1.508,34","","0,29%"
"04.10.2017","1.507,76","1.512,00","1.514,77","1.505,07","","-0,28%"
"03.10.2017","1.511,97","1.509,94","1.512,26","1.503,52","","0,17%"
"02.10.2017","1.509,47","1.491,05","1.509,48","1.491,05","","1,25%"
"29.09.2017","1.490,86","1.488,80","1.493,56","1.488,80","","0,14%"
"28.09.2017","1.488,79","1.484,80","1.489,35","1.478,20","","0,27%"
"27.09.2017","1.484,81","1.457,27","1.487,95","1.457,27","","1,92%"
"26.09.2017","1.456,86","1.452,25","1.460,95","1.452,25","","0,34%"
"25.09.2017","1.451,96","1.450,63","1.455,22","1.445,02","","0,08%"
"22.09.2017","1.450,78","1.443,47","1.451,51","1.441,86","","0,46%"
"21.09.2017","1.444,18","1.445,20","1.448,84","1.441,69","","-0,09%"
"20.09.2017","1.445,42","1.440,48","1.446,48","1.440,00","","0,35%"
"19.09.2017","1.440,40","1.441,18","1.442,58","1.438,29","","-0,05%"
"18.09.2017","1.441,08","1.431,75","1.444,27","1.431,75","","0,65%"
"15.09.2017","1.431,71","1.425,35","1.431,99","1.422,25","","0,47%"
"14.09.2017","1.425,02","1.426,57","1.427,92","1.421,63","","-0,13%"
"13.09.2017","1.426,89","1.423,30","1.428,74","1.421,88","","0,24%"
"12.09.2017","1.423,46","1.415,34","1.423,93","1.415,18","","0,61%"
"11.09.2017","1.414,83","1.400,56","1.415,75","1.400,56","","1,10%"
"08.09.2017","1.399,43","1.398,19","1.403,53","1.394,43","","0,05%"
"07.09.2017","1.398,67","1.402,46","1.404,31","1.393,88","","-0,25%"
"06.09.2017","1.402,20","1.400,01","1.406,02","1.399,27","","0,18%"
"05.09.2017","1.399,66","1.413,30","1.414,55","1.394,51","","-0,98%"
"01.09.2017","1.413,57","1.405,82","1.413,87","1.405,82","","0,59%"
"31.08.2017","1.405,28","1.392,04","1.406,44","1.392,04","","1,00%"
"30.08.2017","1.391,32","1.383,21","1.392,77","1.381,20","","0,55%"
"29.08.2017","1.383,68","1.381,31","1.385,19","1.371,80","","0,10%"
"28.08.2017","1.382,23","1.377,76","1.382,53","1.377,06","","0,35%"
"25.08.2017","1.377,45","1.374,38","1.380,60","1.373,53","","0,26%"
"24.08.2017","1.373,88","1.370,16","1.377,05","1.370,16","","0,30%"
"23.08.2017","1.369,74","1.370,68","1.373,28","1.363,17","","-0,13%"
"22.08.2017","1.371,54","1.357,89","1.372,33","1.357,89","","1,08%"
"21.08.2017","1.356,90","1.357,74","1.358,09","1.351,20","","-0,07%"
"18.08.2017","1.357,79","1.357,01","1.362,34","1.349,35","","-0,08%"
"17.08.2017","1.358,94","1.383,07","1.384,74","1.358,80","","-1,78%"
"16.08.2017","1.383,53","1.384,18","1.391,68","1.381,90","","0,02%"
"15.08.2017","1.383,24","1.394,70","1.395,88","1.382,95","","-0,79%"
"14.08.2017","1.394,31","1.375,13","1.394,53","1.375,13","","1,46%"
"11.08.2017","1.374,23","1.372,26","1.376,37","1.368,33","","0,12%"
"10.08.2017","1.372,54","1.396,60","1.396,60","1.372,54","","-1,75%"
"09.08.2017","1.396,95","1.409,78","1.409,78","1.393,24","","-0,94%"
"08.08.2017","1.410,15","1.413,93","1.426,29","1.407,57","","-0,28%"
"07.08.2017","1.414,17","1.412,40","1.417,42","1.408,62","","0,13%"
"04.08.2017","1.412,32","1.405,14","1.413,04","1.405,14","","0,50%"
"03.08.2017","1.405,23","1.413,09","1.414,72","1.402,39","","-0,54%"
"02.08.2017","1.412,90","1.428,03","1.428,03","1.408,52","","-1,08%"
"01.08.2017","1.428,33","1.426,03","1.430,66","1.420,82","","0,22%"
"31.07.2017","1.425,14","1.429,46","1.432,46","1.420,66","","-0,29%"
"28.07.2017","1.429,26","1.432,59","1.432,59","1.425,80","","-0,30%"
"27.07.2017","1.433,62","1.442,26","1.446,63","1.427,69","","-0,60%"
"26.07.2017","1.442,28","1.450,58","1.452,02","1.441,25","","-0,56%"
"25.07.2017","1.450,39","1.438,86","1.452,09","1.438,86","","0,86%"
"24.07.2017","1.438,05","1.435,82","1.438,60","1.431,35","","0,15%"
"21.07.2017","1.435,84","1.443,37","1.452,05","1.433,83","","-0,45%"
"20.07.2017","1.442,35","1.442,16","1.445,06","1.438,96","","0,04%"
"19.07.2017","1.441,77","1.428,28","1.441,77","1.428,28","","0,99%"
"18.07.2017","1.427,61","1.431,11","1.431,11","1.422,49","","-0,28%"
"17.07.2017","1.431,60","1.428,78","1.434,45","1.425,97","","0,19%"
"14.07.2017","1.428,82","1.425,47","1.432,97","1.424,10","","0,22%"
"13.07.2017","1.425,66","1.424,53","1.425,74","1.416,27","","0,09%"
"12.07.2017","1.424,32","1.414,34","1.431,34","1.414,34","","0,80%"
"11.07.2017","1.413,05","1.408,61","1.413,47","1.402,63","","0,33%"
"10.07.2017","1.408,47","1.415,28","1.418,05","1.405,75","","-0,52%"
"07.07.2017","1.415,84","1.401,35","1.416,68","1.401,35","","1,07%"
"06.07.2017","1.400,81","1.418,86","1.418,86","1.398,83","","-1,36%"
"05.07.2017","1.420,15","1.426,53","1.426,53","1.412,62","","-0,46%"
"03.07.2017","1.426,68","1.416,47","1.429,37","1.416,47","","0,80%"
"30.06.2017","1.415,36","1.416,73","1.420,99","1.413,29","","-0,06%"
"29.06.2017","1.416,20","1.425,49","1.428,03","1.403,02","","-0,64%"
"28.06.2017","1.425,27","1.404,46","1.426,33","1.404,46","","1,55%"
"27.06.2017","1.403,52","1.416,35","1.420,61","1.403,38","","-0,93%"
"26.06.2017","1.416,64","1.415,12","1.420,77","1.409,15","","0,13%"
"23.06.2017","1.414,78","1.404,78","1.415,77","1.402,77","","0,73%"
"22.06.2017","1.404,54","1.399,37","1.408,34","1.396,87","","0,38%"
"21.06.2017","1.399,25","1.403,33","1.411,88","1.398,46","","-0,27%"
"20.06.2017","1.402,97","1.417,76","1.417,76","1.402,79","","-1,07%"
"19.06.2017","1.418,08","1.407,07","1.420,19","1.407,07","","0,81%"
"16.06.2017","1.406,73","1.407,22","1.407,22","1.399,26","","-0,24%"
"15.06.2017","1.410,08","1.415,47","1.415,47","1.402,52","","-0,53%"
"14.06.2017","1.417,57","1.426,03","1.426,13","1.411,40","","-0,59%"
"13.06.2017","1.425,98","1.420,06","1.427,55","1.420,06","","0,48%"
"12.06.2017","1.419,21","1.421,10","1.426,10","1.415,59","","-0,18%"
"09.06.2017","1.421,71","1.416,15","1.433,79","1.413,61","","0,43%"
"08.06.2017","1.415,61","1.396,78","1.419,32","1.394,69","","1,36%"
"07.06.2017","1.396,67","1.395,53","1.400,41","1.392,20","","0,13%"
"06.06.2017","1.394,90","1.395,05","1.401,79","1.386,70","","-0,11%"
"05.06.2017","1.396,45","1.405,13","1.405,13","1.396,44","","-0,64%"
"02.06.2017","1.405,39","1.396,08","1.414,96","1.396,04","","0,67%"
"01.06.2017","1.396,06","1.370,33","1.396,20","1.370,33","","1,89%"
"31.05.2017","1.370,21","1.372,20","1.374,43","1.354,86","","-0,07%"
"30.05.2017","1.371,19","1.381,17","1.381,17","1.370,96","","-0,80%"
"26.05.2017","1.382,24","1.383,14","1.383,68","1.376,15","","-0,08%"
"25.05.2017","1.383,39","1.384,81","1.391,42","1.380,33","","0,06%"
"24.05.2017","1.382,51","1.381,16","1.386,07","1.376,55","","0,11%"
"23.05.2017","1.380,98","1.378,24","1.383,08","1.372,05","","0,28%"
"22.05.2017","1.377,14","1.367,88","1.378,30","1.367,88","","0,72%"
"19.05.2017","1.367,33","1.361,53","1.374,42","1.361,53","","0,46%"
"18.05.2017","1.361,08","1.354,93","1.365,01","1.351,01","","0,38%"
"17.05.2017","1.355,89","1.388,30","1.388,30","1.355,85","","-2,78%"
"16.05.2017","1.394,68","1.394,57","1.396,36","1.384,82","","0,05%"
"15.05.2017","1.393,92","1.383,27","1.398,99","1.383,27","","0,81%"
"12.05.2017","1.382,77","1.389,39","1.389,39","1.380,02","","-0,53%"
"11.05.2017","1.390,20","1.399,20","1.399,20","1.379,15","","-0,67%"
"10.05.2017","1.399,59","1.392,03","1.400,81","1.390,44","","0,56%"
"09.05.2017","1.391,86","1.392,31","1.395,48","1.386,73","","0,02%"
"08.05.2017","1.391,64","1.396,40","1.397,43","1.386,42","","-0,38%"
"05.05.2017","1.396,99","1.389,21","1.397,21","1.385,20","","0,59%"
"04.05.2017","1.388,85","1.391,17","1.394,16","1.380,49","","-0,15%"
"03.05.2017","1.390,92","1.399,13","1.399,13","1.386,32","","-0,60%"
"02.05.2017","1.399,36","1.407,54","1.409,05","1.395,63","","-0,57%"
"01.05.2017","1.407,36","1.401,01","1.411,04","1.397,08","","0,49%"
"28.04.2017","1.400,43","1.417,75","1.419,21","1.399,75","","-1,18%"
"27.04.2017","1.417,13","1.419,57","1.423,52","1.413,68","","-0,16%"
"26.04.2017","1.419,43","1.411,05","1.425,70","1.409,83","","0,59%"
"25.04.2017","1.411,08","1.400,10","1.415,55","1.400,10","","0,94%"
"24.04.2017","1.397,94","1.380,53","1.399,96","1.380,53","","1,31%"
"21.04.2017","1.379,85","1.368,39","1.384,58","1.368,39","","-0,31%"
"20.04.2017","1.384,15","1.368,39","1.384,58","1.368,39","","1,24%"
"19.04.2017","1.367,13","1.362,32","1.376,69","1.362,32","","0,38%"
"18.04.2017","1.361,89","1.359,89","1.362,49","1.351,42","","0,05%"
"17.04.2017","1.361,18","1.345,36","1.361,25","1.345,36","","1,18%"
"13.04.2017","1.345,24","1.358,61","1.361,32","1.345,24","","-1,03%"
"12.04.2017","1.359,20","1.376,86","1.376,86","1.358,15","","-1,29%"
"11.04.2017","1.376,95","1.366,47","1.377,23","1.360,54","","0,72%"
"10.04.2017","1.367,09","1.364,76","1.376,56","1.361,54","","0,19%"
"07.04.2017","1.364,56","1.363,84","1.367,50","1.358,01","","0,01%"
"06.04.2017","1.364,43","1.351,96","1.364,52","1.349,34","","0,91%"
"05.04.2017","1.352,14","1.369,79","1.381,34","1.350,96","","-1,17%"
"04.04.2017","1.368,17","1.368,58","1.374,05","1.363,30","","-0,11%"
"03.04.2017","1.369,67","1.386,43","1.388,74","1.366,53","","-1,17%"
"31.03.2017","1.385,92","1.382,20","1.389,95","1.380,12","","0,26%"
"30.03.2017","1.382,35","1.371,99","1.382,93","1.371,99","","0,78%"
"29.03.2017","1.371,64","1.366,68","1.373,13","1.363,35","","0,32%"
"28.03.2017","1.367,26","1.356,70","1.367,94","1.352,53","","0,73%"
"27.03.2017","1.357,32","1.352,70","1.359,33","1.335,04","","0,20%"
"24.03.2017","1.354,64","1.354,52","1.362,79","1.349,18","","0,09%"
"23.03.2017","1.353,43","1.345,42","1.361,22","1.343,29","","0,58%"
"22.03.2017","1.345,60","1.346,21","1.348,64","1.335,22","","-0,07%"
"21.03.2017","1.346,55","1.385,53","1.390,20","1.346,03","","-2,71%"
"20.03.2017","1.384,10","1.391,46","1.391,48","1.381,12","","-0,53%"
"17.03.2017","1.391,52","1.385,27","1.393,18","1.380,69","","0,40%"
"16.03.2017","1.386,03","1.383,76","1.389,79","1.382,47","","0,23%"
"15.03.2017","1.382,83","1.363,36","1.385,69","1.363,36","","1,50%"
"14.03.2017","1.362,38","1.369,16","1.369,16","1.353,47","","-0,58%"
"13.03.2017","1.370,28","1.365,16","1.373,25","1.365,05","","0,37%"
"10.03.2017","1.365,26","1.361,15","1.369,05","1.356,69","","0,38%"
"09.03.2017","1.360,12","1.366,23","1.371,04","1.357,38","","-0,43%"
"08.03.2017","1.366,04","1.375,66","1.381,96","1.365,84","","-0,64%"
"07.03.2017","1.374,88","1.383,32","1.383,66","1.374,20","","-0,68%"
"06.03.2017","1.384,25","1.392,34","1.392,34","1.378,45","","-0,71%"
"03.03.2017","1.394,13","1.395,55","1.399,08","1.387,97","","-0,11%"
"02.03.2017","1.395,67","1.413,16","1.413,16","1.395,15","","-1,27%"
"01.03.2017","1.413,64","1.389,12","1.414,82","1.389,12","","1,94%"
"28.02.2017","1.386,68","1.406,87","1.406,87","1.386,53","","-1,51%"
"27.02.2017","1.407,97","1.394,53","1.407,97","1.392,24","","0,96%"
"24.02.2017","1.394,52","1.393,62","1.394,53","1.382,21","","-0,01%"
"23.02.2017","1.394,62","1.404,38","1.406,56","1.385,63","","-0,66%"
"22.02.2017","1.403,86","1.410,11","1.410,11","1.401,30","","-0,46%"
"21.02.2017","1.410,34","1.400,66","1.410,40","1.400,66","","0,75%"
"17.02.2017","1.399,86","1.399,07","1.399,86","1.392,67","","0,05%"
"16.02.2017","1.399,13","1.403,60","1.404,84","1.391,87","","-0,36%"
"15.02.2017","1.404,21","1.396,34","1.405,21","1.392,04","","0,54%"
"14.02.2017","1.396,65","1.391,80","1.397,14","1.386,35","","0,31%"
"13.02.2017","1.392,38","1.390,41","1.398,60","1.389,94","","0,25%"
"10.02.2017","1.388,84","1.380,07","1.391,18","1.380,07","","0,75%"
"09.02.2017","1.378,53","1.359,30","1.379,73","1.359,30","","1,46%"
"08.02.2017","1.358,74","1.360,47","1.360,47","1.349,43","","-0,17%"
"07.02.2017","1.361,06","1.366,82","1.371,88","1.357,61","","-0,41%"
"06.02.2017","1.366,66","1.377,33","1.377,33","1.364,63","","-0,81%"
"03.02.2017","1.377,84","1.358,05","1.377,93","1.358,05","","1,50%"
"02.02.2017","1.357,43","1.360,54","1.364,10","1.354,86","","-0,28%"
"01.02.2017","1.361,23","1.364,07","1.374,19","1.357,49","","-0,04%"
"31.01.2017","1.361,82","1.351,72","1.363,60","1.345,65","","0,70%"
"30.01.2017","1.352,33","1.369,49","1.369,49","1.342,66","","-1,34%"
"27.01.2017","1.370,70","1.375,68","1.375,93","1.366,36","","-0,36%"
"26.01.2017","1.375,60","1.382,43","1.384,13","1.374,62","","-0,49%"
"25.01.2017","1.382,44","1.371,11","1.383,36","1.371,11","","0,97%"
"24.01.2017","1.369,21","1.348,12","1.370,97","1.348,12","","1,59%"
"23.01.2017","1.347,84","1.351,41","1.353,13","1.341,46","","-0,30%"
"20.01.2017","1.351,85","1.345,96","1.355,21","1.345,96","","0,45%"
"19.01.2017","1.345,74","1.358,83","1.360,76","1.342,14","","-0,94%"
"18.01.2017","1.358,56","1.352,74","1.358,84","1.350,81","","0,46%"
"17.01.2017","1.352,32","1.371,51","1.371,51","1.351,50","","-1,44%"
"13.01.2017","1.372,05","1.361,38","1.376,17","1.361,38","","0,81%"
"12.01.2017","1.361,07","1.372,84","1.372,84","1.346,81","","-0,89%"
"11.01.2017","1.373,30","1.370,89","1.375,54","1.365,14","","0,18%"
"10.01.2017","1.370,90","1.357,74","1.371,50","1.357,74","","0,99%"
"09.01.2017","1.357,49","1.367,13","1.367,13","1.356,54","","-0,72%"
"06.01.2017","1.367,28","1.372,49","1.375,06","1.366,82","","-0,34%"
"05.01.2017","1.371,94","1.387,71","1.387,71","1.366,57","","-1,15%"
"04.01.2017","1.387,95","1.366,70","1.388,60","1.366,70","","1,64%"
"03.01.2017","1.365,49","1.357,99","1.375,09","1.355,39","","0,62%"
"30.12.2016","1.357,13","1.363,59","1.364,98","1.353,92","","-0,44%"
"29.12.2016","1.363,18","1.360,92","1.367,45","1.357,39","","0,17%"
"28.12.2016","1.360,83","1.377,78","1.379,27","1.359,22","","-1,23%"
"27.12.2016","1.377,71","1.371,59","1.381,98","1.371,59","","0,45%"
"23.12.2016","1.371,51","1.362,63","1.371,51","1.362,56","","0,65%"
"22.12.2016","1.362,66","1.374,95","1.375,46","1.360,25","","-0,91%"
"21.12.2016","1.375,19","1.383,63","1.384,36","1.375,19","","-0,63%"
"20.12.2016","1.383,96","1.372,07","1.385,06","1.372,07","","0,90%"
"19.12.2016","1.371,68","1.364,78","1.375,59","1.364,78","","0,55%"
"16.12.2016","1.364,19","1.366,93","1.379,03","1.362,07","","-0,16%"
"15.12.2016","1.366,41","1.356,44","1.374,82","1.354,47","","0,77%"
"14.12.2016","1.356,02","1.372,08","1.374,54","1.354,07","","-1,27%"
"13.12.2016","1.373,53","1.373,34","1.382,44","1.367,92","","0,03%"
"12.12.2016","1.373,14","1.387,78","1.388,53","1.370,79","","-1,08%"
"09.12.2016","1.388,07","1.386,66","1.392,71","1.383,24","","0,12%"
"08.12.2016","1.386,37","1.364,43","1.386,45","1.363,70","","1,60%"
"07.12.2016","1.364,51","1.352,10","1.366,61","1.347,84","","0,88%"
"06.12.2016","1.352,67","1.338,05","1.353,57","1.334,30","","1,11%"
"05.12.2016","1.337,79","1.314,98","1.338,23","1.314,98","","1,79%"
"02.12.2016","1.314,25","1.313,58","1.319,35","1.311,52","","0,03%"
"01.12.2016","1.313,80","1.322,76","1.331,73","1.308,85","","-0,65%"
"30.11.2016","1.322,34","1.329,76","1.337,33","1.320,95","","-0,44%"
"29.11.2016","1.328,22","1.329,91","1.335,44","1.327,02","","-0,12%"
"28.11.2016","1.329,83","1.346,88","1.346,88","1.328,58","","-1,29%"
"25.11.2016","1.347,20","1.342,20","1.347,20","1.340,66","","0,38%"
"23.11.2016","1.342,09","1.333,76","1.342,35","1.326,95","","0,58%"
"22.11.2016","1.334,34","1.322,46","1.334,83","1.322,46","","0,92%"
"21.11.2016","1.322,23","1.317,41","1.323,72","1.313,67","","0,50%"
