"PrediccionKey;FechaKey;ModeloKey;MercadoKey;ValorReal;ValorPredicho;ErrorAbsoluto;ErrorPorcentual;TipoPeriodo;";"onaEntrenamiento;EsPrediccionFutura;FechaReal;ModeloInfo;ValorReal_SP500;ValorPredicho_SP500"
"1100;1100;1;1;0.017505;0.017509;4,00E-06;0.022851;Training;";"ona A;False;3/04/2019;CATBOOST_Training;2923.7;2923.71"
"1101;1101;1;1;0.013232;0.013241;9,00E-06;0.068017;Training;";"ona A;False;4/04/2019;CATBOOST_Training;2917.5;2917.53"
"1102;1102;1;1;0.018287;0.018278;9,00E-06;0.049215;Training;";"ona A;False;5/04/2019;CATBOOST_Training;2945.6;2945.57"
"1103;1103;1;1;0.012674;0.012666;8,00E-06;0.063121;Training;";"ona A;False;8/04/2019;CATBOOST_Training;2932.5;2932.48"
"1104;1104;1;1;0.00205;0.002053;3,00E-06;0.146341;Training;";"ona A;False;9/04/2019;CATBOOST_Training;2884.1;2884.1"
"1105;1105;1;1;-0.003047;-0.00304;7,00E-06;0.229734;Training;";"ona A;False;10/04/2019;CATBOOST_Training;2879.4;2879.42"
"1106;1106;1;1;-0.006094;-0.006094;0.0;0.0;Training;";"ona A;False;11/04/2019;CATBOOST_Training;2870.7;2870.7"
"1107;1107;1;1;-0.008943;-0.00895;7,00E-06;0.078274;Training;";"ona A;False;12/04/2019;CATBOOST_Training;2881.4;2881.38"
"1108;1108;1;1;-0.032248;-0.032242;6,00E-06;0.018606;Training;";"ona A;False;15/04/2019;CATBOOST_Training;2811.9;2811.92"
"1109;1109;1;1;-0.025008;-0.025008;0.0;0.0;Training;";"ona A;False;16/04/2019;CATBOOST_Training;2834.4;2834.4"
"1110;1110;1;1;-0.017032;-0.017032;0.0;0.0;Training;";"ona A;False;17/04/2019;CATBOOST_Training;2851;2851"
"1111;1111;1;1;-0.00988;-0.009894;1.4e-05;0.1417;Training;";"ona A;False;18/04/2019;CATBOOST_Training;2876.3;2876.26"
"1112;1112;1;1;-0.015663;-0.015654;9,00E-06;0.05746;Training;";"ona A;False;19/04/2019;CATBOOST_Training;2859.5;2859.53"
"1113;1113;1;1;-0.023315;-0.023314;1,00E-06;0.004289;Training;";"ona A;False;22/04/2019;CATBOOST_Training;2840.2;2840.2"
"1114;1114;1;1;-0.023622;-0.02362;2,00E-06;0.008467;Training;";"ona A;False;23/04/2019;CATBOOST_Training;2864.4;2864.4"
"1115;1115;1;1;-0.024221;-0.024225;4,00E-06;0.016515;Training;";"ona A;False;24/04/2019;CATBOOST_Training;2856.3;2856.29"
"1116;1116;1;1;-0.035541;-0.035538;3,00E-06;0.008441;Training;";"ona A;False;25/04/2019;CATBOOST_Training;2822.2;2822.2"
"1117;1117;1;1;-0.038709;-0.038708;1,00E-06;0.002583;Training;";"ona A;False;26/04/2019;CATBOOST_Training;2826.1;2826.1"
"1118;1118;1;1;-0.039721;-0.039721;0.0;0.0;Training;";"ona A;False;29/04/2019;CATBOOST_Training;2826.1;2826.1"
"1119;1119;1;1;-0.048679;-0.04868;1,00E-06;0.002054;Training;";"ona A;False;30/04/2019;CATBOOST_Training;2802.4;2802.4"
"1120;1120;1;1;-0.048124;-0.048123;1,00E-06;0.002078;Training;";"ona A;False;1/05/2019;CATBOOST_Training;2783;2783.0"
"1121;1121;1;1;-0.044079;-0.044081;2,00E-06;0.004537;Training;";"ona A;False;2/05/2019;CATBOOST_Training;2788.9;2788.9"
"1122;1122;1;1;-0.065691;-0.06569;1,00E-06;0.001522;Training;";"ona A;False;3/05/2019;CATBOOST_Training;2752.1;2752.1"
"1123;1123;1;1;-0.064143;-0.064139;4,00E-06;0.006236;Training;";"ona A;False;6/05/2019;CATBOOST_Training;2744.4;2744.41"
"1124;1124;1;1;-0.028016;-0.028021;5,00E-06;0.017847;Training;";"ona A;False;7/05/2019;CATBOOST_Training;2803.3;2803.29"
"1125;1125;1;1;-0.018476;-0.018477;1,00E-06;0.005412;Training;";"ona A;False;8/05/2019;CATBOOST_Training;2826.2;2826.2"
"1126;1126;1;1;-0.009475;-0.009474;1,00E-06;0.010554;Training;";"ona A;False;9/05/2019;CATBOOST_Training;2843.5;2843.5"
"1127;1127;1;1;-0.002811;-0.002805;6,00E-06;0.213447;Training;";"ona A;False;10/05/2019;CATBOOST_Training;2873.3;2873.32"
"1128;1128;1;1;0.026601;0.026595;6,00E-06;0.022556;Training;";"ona A;False;13/05/2019;CATBOOST_Training;2886.7;2886.68"
"1129;1129;1;1;0.018099;0.018097;2,00E-06;0.01105;Training;";"ona A;False;14/05/2019;CATBOOST_Training;2885.7;2885.7"
"1130;1130;1;1;0.010102;0.010104;2,00E-06;0.019798;Training;";"ona A;False;15/05/2019;CATBOOST_Training;2879.8;2879.8"
"1131;1131;1;1;0.005319;0.005322;3,00E-06;0.056402;Training;";"ona A;False;16/05/2019;CATBOOST_Training;2891.6;2891.6"
"1132;1132;1;1;0.009617;0.009615;2,00E-06;0.020797;Training;";"ona A;False;17/05/2019;CATBOOST_Training;2887;2887.0"
"1133;1133;1;1;0.017428;0.017433;5,00E-06;0.028689;Training;";"ona A;False;20/05/2019;CATBOOST_Training;2889.7;2889.71"
"1134;1134;1;1;0.018643;0.018637;6,00E-06;0.032184;Training;";"ona A;False;21/05/2019;CATBOOST_Training;2917.8;2917.78"
"1135;1135;1;1;0.024577;0.024582;5,00E-06;0.020344;Training;";"ona A;False;22/05/2019;CATBOOST_Training;2926.5;2926.51"
"1136;1136;1;1;0.046772;0.046768;4,00E-06;0.008552;Training;";"ona A;False;23/05/2019;CATBOOST_Training;2954.2;2954.19"
"1137;1137;1;1;0.044018;0.044016;2,00E-06;0.004544;Training;";"ona A;False;24/05/2019;CATBOOST_Training;2950.5;2950.5"
"1138;1138;1;1;0.042178;0.042176;2,00E-06;0.004742;Training;";"ona A;False;27/05/2019;CATBOOST_Training;2945.3;2945.3"
"1139;1139;1;1;0.041036;0.041042;6,00E-06;0.014621;Training;";"ona A;False;28/05/2019;CATBOOST_Training;2917.4;2917.42"
"1140;1140;1;1;0.047;0.046993;7,00E-06;0.014894;Training;";"ona A;False;29/05/2019;CATBOOST_Training;2913.8;2913.78"
"1141;1141;1;1;0.048765;0.04877;5,00E-06;0.010253;Training;";"ona A;False;30/05/2019;CATBOOST_Training;2924.9;2924.91"
"1142;1142;1;1;0.068929;0.068931;2,00E-06;0.002902;Training;";"ona A;False;31/05/2019;CATBOOST_Training;2941.8;2941.8"
"1143;1143;1;1;0.080127;0.080125;2,00E-06;0.002496;Training;";"ona A;False;3/06/2019;CATBOOST_Training;2964.3;2964.3"
"1144;1144;1;1;0.060536;0.06054;4,00E-06;0.006608;Training;";"ona A;False;4/06/2019;CATBOOST_Training;2973;2973.01"
"1145;1145;1;1;0.06001;0.060002;8,00E-06;0.013331;Training;";"ona A;False;5/06/2019;CATBOOST_Training;2995.8;2995.78"
"1146;1146;1;1;0.053561;0.053568;7,00E-06;0.013069;Training;";"ona A;False;6/06/2019;CATBOOST_Training;2995.8;2995.82"
"1147;1147;1;1;0.040755;0.040751;4,00E-06;0.009815;Training;";"ona A;False;7/06/2019;CATBOOST_Training;2990.4;2990.39"
"1148;1148;1;1;0.0309;0.030901;1,00E-06;0.003236;Training;";"ona A;False;10/06/2019;CATBOOST_Training;2975.9;2975.9"
"1149;1149;1;1;0.03254;0.032544;4,00E-06;0.012293;Training;";"ona A;False;11/06/2019;CATBOOST_Training;2979.6;2979.61"
"1150;1150;1;1;0.039343;0.039335;8,00E-06;0.020334;Training;";"ona A;False;12/06/2019;CATBOOST_Training;2993.1;2993.08"
"1151;1151;1;1;0.037453;0.037455;2,00E-06;0.00534;Training;";"ona A;False;13/06/2019;CATBOOST_Training;2999.9;2999.9"
"1152;1152;1;1;0.043921;0.043925;4,00E-06;0.009107;Training;";"ona A;False;14/06/2019;CATBOOST_Training;3013.8;3013.81"
"1153;1153;1;1;0.043119;0.043116;3,00E-06;0.006957;Training;";"ona A;False;17/06/2019;CATBOOST_Training;3014.3;3014.3"
"1154;1154;1;1;0.029543;0.029544;1,00E-06;0.003385;Training;";"ona A;False;18/06/2019;CATBOOST_Training;3004;3004.0"
"1155;1155;1;1;0.019785;0.019787;2,00E-06;0.010109;Training;";"ona A;False;19/06/2019;CATBOOST_Training;2984.4;2984.4"
"1156;1156;1;1;0.013845;0.013844;1,00E-06;0.007223;Training;";"ona A;False;20/06/2019;CATBOOST_Training;2995.1;2995.1"
"1157;1157;1;1;0.008846;0.008846;0.0;0.0;Training;";"ona A;False;21/06/2019;CATBOOST_Training;2976.6;2976.6"
"1158;1158;1;1;0.013479;0.013481;2,00E-06;0.014838;Training;";"ona A;False;24/06/2019;CATBOOST_Training;2985;2985.0"
"1159;1159;1;1;0.030198;0.030199;1,00E-06;0.003311;Training;";"ona A;False;25/06/2019;CATBOOST_Training;3005.5;3005.5"
"1160;1160;1;1;0.03631;0.036301;9,00E-06;0.024787;Training;";"ona A;False;26/06/2019;CATBOOST_Training;3019.6;3019.57"
"1161;1161;1;1;0.026941;0.026948;7,00E-06;0.025983;Training;";"ona A;False;27/06/2019;CATBOOST_Training;3003.7;3003.72"
"1162;1162;1;1;0.028588;0.028587;1,00E-06;0.003498;Training;";"ona A;False;28/06/2019;CATBOOST_Training;3025.9;3025.9"
"1163;1163;1;1;0.019128;0.019121;7,00E-06;0.036596;Training;";"ona A;False;1/07/2019;CATBOOST_Training;3021;3020.98"
"1164;1164;1;1;0.013522;0.01353;8,00E-06;0.059163;Training;";"ona A;False;2/07/2019;CATBOOST_Training;3013.2;3013.22"
"1165;1165;1;1;-0.005141;-0.00515;9,00E-06;0.175063;Training;";"ona A;False;3/07/2019;CATBOOST_Training;2980.4;2980.37"
"1166;1166;1;1;-0.014086;-0.014076;1,00E-05;0.070992;Training;";"ona A;False;4/07/2019;CATBOOST_Training;2953.6;2953.63"
"1167;1167;1;1;-0.019496;-0.019504;8,00E-06;0.041034;Training;";"ona A;False;5/07/2019;CATBOOST_Training;2932.1;2932.08"
"1168;1168;1;1;-0.044088;-0.044075;1.3e-05;0.029486;Training;";"ona A;False;8/07/2019;CATBOOST_Training;2844.7;2844.74"
"1169;1169;1;1;-0.032823;-0.03283;7,00E-06;0.021327;Training;";"ona A;False;9/07/2019;CATBOOST_Training;2881.8;2881.78"
"1170;1170;1;1;-0.036451;-0.036434;1.7e-05;0.046638;Training;";"ona A;False;10/07/2019;CATBOOST_Training;2884;2884.05"
"1171;1171;1;1;-0.020601;-0.020616;1.5e-05;0.072812;Training;";"ona A;False;11/07/2019;CATBOOST_Training;2938.1;2938.06"
"1172;1172;1;1;-0.031555;-0.031557;2,00E-06;0.006338;Training;";"ona A;False;12/07/2019;CATBOOST_Training;2918.7;2918.7"
"1173;1173;1;1;-0.043294;-0.04329;4,00E-06;0.009239;Training;";"ona A;False;15/07/2019;CATBOOST_Training;2883.8;2883.81"
"1174;1174;1;1;-0.025866;-0.025874;8,00E-06;0.030929;Training;";"ona A;False;16/07/2019;CATBOOST_Training;2926.3;2926.28"
"1175;1175;1;1;-0.048184;-0.048171;1.3e-05;0.02698;Training;";"ona A;False;17/07/2019;CATBOOST_Training;2840.6;2840.64"
"1176;1176;1;1;-0.049247;-0.04925;3,00E-06;0.006092;Training;";"ona A;False;18/07/2019;CATBOOST_Training;2847.6;2847.6"
"1177;1177;1;1;-0.02953;-0.029532;2,00E-06;0.006773;Training;";"ona A;False;19/07/2019;CATBOOST_Training;2888.7;2888.7"
"1178;1178;1;1;-0.020536;-0.020548;1.2e-05;0.058434;Training;";"ona A;False;22/07/2019;CATBOOST_Training;2923.7;2923.66"
"1179;1179;1;1;-0.034936;-0.034928;8,00E-06;0.022899;Training;";"ona A;False;23/07/2019;CATBOOST_Training;2900.5;2900.52"
"1180;1180;1;1;-0.031527;-0.031523;4,00E-06;0.012688;Training;";"ona A;False;24/07/2019;CATBOOST_Training;2924.4;2924.41"
"1181;1181;1;1;-0.0269;-0.026911;1.1e-05;0.040892;Training;";"ona A;False;25/07/2019;CATBOOST_Training;2922.9;2922.87"
"1182;1182;1;1;-0.05909;-0.059081;9,00E-06;0.015231;Training;";"ona A;False;26/07/2019;CATBOOST_Training;2847.1;2847.13"
"1183;1183;1;1;-0.047203;-0.047207;4,00E-06;0.008474;Training;";"ona A;False;29/07/2019;CATBOOST_Training;2878.4;2878.39"
"1184;1184;1;1;-0.04779;-0.047789;1,00E-06;0.002092;Training;";"ona A;False;30/07/2019;CATBOOST_Training;2869.2;2869.2"
"1185;1185;1;1;-0.031036;-0.031035;1,00E-06;0.003222;Training;";"ona A;False;31/07/2019;CATBOOST_Training;2887.9;2887.9"
"1186;1186;1;1;-0.009819;-0.00982;1,00E-06;0.010184;Training;";"ona A;False;1/08/2019;CATBOOST_Training;2924.6;2924.6"
"1187;1187;1;1;-0.00191;-0.001911;1,00E-06;0.052356;Training;";"ona A;False;2/08/2019;CATBOOST_Training;2926.5;2926.5"
"1188;1188;1;1;0.028755;0.028753;2,00E-06;0.006955;Training;";"ona A;False;5/08/2019;CATBOOST_Training;2926.5;2926.5"
"1189;1189;1;1;0.008502;0.008507;5,00E-06;0.05881;Training;";"ona A;False;6/08/2019;CATBOOST_Training;2906.3;2906.31"
"1190;1190;1;1;0.018655;0.018652;3,00E-06;0.016081;Training;";"ona A;False;7/08/2019;CATBOOST_Training;2937.8;2937.8"
"1191;1191;1;1;0.012899;0.012902;3,00E-06;0.023258;Training;";"ona A;False;8/08/2019;CATBOOST_Training;2976;2976.0"
"1192;1192;1;1;0.020557;0.020557;0.0;0.0;Training;";"ona A;False;9/08/2019;CATBOOST_Training;2978.7;2978.7"
"1193;1193;1;1;0.032804;0.032801;3,00E-06;0.009145;Training;";"ona A;False;12/08/2019;CATBOOST_Training;2978.4;2978.4"
"1194;1194;1;1;0.018146;0.018151;5,00E-06;0.027554;Training;";"ona A;False;13/08/2019;CATBOOST_Training;2979.4;2979.41"
"1195;1195;1;1;0.056432;0.056423;9,00E-06;0.015948;Training;";"ona A;False;14/08/2019;CATBOOST_Training;3000.9;3000.87"
"1196;1196;1;1;0.05689;0.056897;7,00E-06;0.012304;Training;";"ona A;False;15/08/2019;CATBOOST_Training;3009.6;3009.62"
"1197;1197;1;1;0.041091;0.041087;4,00E-06;0.009734;Training;";"ona A;False;16/08/2019;CATBOOST_Training;3007.4;3007.39"
"1198;1198;1;1;0.025413;0.025421;8,00E-06;0.03148;Training;";"ona A;False;19/08/2019;CATBOOST_Training;2998;2998.02"
"1199;1199;1;1;0.03627;0.036257;1.3e-05;0.035842;Training;";"ona A;False;20/08/2019;CATBOOST_Training;3005.7;3005.66"
"1200;1200;1;1;0.028143;0.028147;4,00E-06;0.014213;Training;";"ona A;False;21/08/2019;CATBOOST_Training;3006.7;3006.71"
"1201;1201;1;1;0.028704;0.028706;2,00E-06;0.006968;Training;";"ona A;False;22/08/2019;CATBOOST_Training;3006.8;3006.8"
"1202;1202;1;1;0.050929;0.050924;5,00E-06;0.009818;Training;";"ona A;False;23/08/2019;CATBOOST_Training;2992.1;2992.09"
"1203;1203;1;1;0.039397;0.039398;1,00E-06;0.002538;Training;";"ona A;False;26/08/2019;CATBOOST_Training;2991.8;2991.8"
"1204;1204;1;1;0.033947;0.033952;5,00E-06;0.014729;Training;";"ona A;False;27/08/2019;CATBOOST_Training;2966.6;2966.61"
"1205;1205;1;1;0.033588;0.033587;1,00E-06;0.002977;Training;";"ona A;False;28/08/2019;CATBOOST_Training;2984.9;2984.9"
"1206;1206;1;1;0.018122;0.01812;2,00E-06;0.011036;Training;";"ona A;False;29/08/2019;CATBOOST_Training;2977.6;2977.6"
"1207;1207;1;1;0.012062;0.012063;1,00E-06;0.00829;Training;";"ona A;False;30/08/2019;CATBOOST_Training;2961.8;2961.8"
"1208;1208;1;1;0.017154;0.017155;1,00E-06;0.00583;Training;";"ona A;False;2/09/2019;CATBOOST_Training;2976.7;2976.7"
"1209;1209;1;1;0.011664;0.011663;1,00E-06;0.008573;Training;";"ona A;False;3/09/2019;CATBOOST_Training;2940.2;2940.2"
"1210;1210;1;1;-0.017088;-0.017086;2,00E-06;0.011704;Training;";"ona A;False;4/09/2019;CATBOOST_Training;2887.6;2887.6"
"1211;1211;1;1;-0.021976;-0.021975;1,00E-06;0.00455;Training;";"ona A;False;5/09/2019;CATBOOST_Training;2910.6;2910.6"
"1212;1212;1;1;-0.008964;-0.008965;1,00E-06;0.011156;Training;";"ona A;False;6/09/2019;CATBOOST_Training;2952;2952.0"
"1213;1213;1;1;-0.013296;-0.013298;2,00E-06;0.015042;Training;";"ona A;False;9/09/2019;CATBOOST_Training;2938.8;2938.8"
"1214;1214;1;1;-0.028966;-0.028957;9,00E-06;0.031071;Training;";"ona A;False;10/09/2019;CATBOOST_Training;2893.1;2893.13"
"1215;1215;1;1;-0.027159;-0.027164;5,00E-06;0.01841;Training;";"ona A;False;11/09/2019;CATBOOST_Training;2919.4;2919.38"
"1216;1216;1;1;-0.023757;-0.023761;4,00E-06;0.016837;Training;";"ona A;False;12/09/2019;CATBOOST_Training;2938.1;2938.09"
"1217;1217;1;1;-0.012336;-0.012334;2,00E-06;0.016213;Training;";"ona A;False;13/09/2019;CATBOOST_Training;2970.3;2970.3"
"1218;1218;1;1;-0.010607;-0.010608;1,00E-06;0.009428;Training;";"ona A;False;16/09/2019;CATBOOST_Training;2966.2;2966.2"
"1219;1219;1;1;-0.003327;-0.003324;3,00E-06;0.090171;Training;";"ona A;False;17/09/2019;CATBOOST_Training;2995.7;2995.7"
"1220;1220;1;1;-0.005654;-0.005654;0.0;0.0;Training;";"ona A;False;18/09/2019;CATBOOST_Training;2989.7;2989.7"
"1221;1221;1;1;-0.00296;-0.002968;8,00E-06;0.27027;Training;";"ona A;False;19/09/2019;CATBOOST_Training;2997.9;2997.88"
"1222;1222;1;1;-0.001972;-0.001964;8,00E-06;0.40568;Training;";"ona A;False;20/09/2019;CATBOOST_Training;2986.2;2986.22"
"1223;1223;1;1;0.00498;0.004972;8,00E-06;0.160643;Training;";"ona A;False;23/09/2019;CATBOOST_Training;3006.7;3006.68"
"1224;1224;1;1;0.00991;0.009914;4,00E-06;0.040363;Training;";"ona A;False;24/09/2019;CATBOOST_Training;2996;2996.01"
"1225;1225;1;1;0.006566;0.006574;8,00E-06;0.12184;Training;";"ona A;False;25/09/2019;CATBOOST_Training;3004.5;3004.52"
"1226;1226;1;1;0.010982;0.01098;2,00E-06;0.018212;Training;";"ona A;False;26/09/2019;CATBOOST_Training;3010.3;3010.3"
"1227;1227;1;1;0.020528;0.020518;1,00E-05;0.048714;Training;";"ona A;False;27/09/2019;CATBOOST_Training;3022.6;3022.57"
"1228;1228;1;1;0.021064;0.021072;8,00E-06;0.037979;Training;";"ona A;False;30/09/2019;CATBOOST_Training;3039.4;3039.42"
"1229;1229;1;1;0.032889;0.032889;0.0;0.0;Training;";"ona A;False;1/10/2019;CATBOOST_Training;3036.9;3036.9"
"1230;1230;1;1;0.055132;0.055122;1,00E-05;0.018138;Training;";"ona A;False;2/10/2019;CATBOOST_Training;3046.8;3046.77"
"1231;1231;1;1;0.043634;0.043645;1.1e-05;0.02521;Training;";"ona A;False;3/10/2019;CATBOOST_Training;3037.6;3037.63"
"1232;1232;1;1;0.038923;0.03892;3,00E-06;0.007708;Training;";"ona A;False;4/10/2019;CATBOOST_Training;3066.9;3066.9"
"1233;1233;1;1;0.047468;0.047473;5,00E-06;0.010533;Training;";"ona A;False;7/10/2019;CATBOOST_Training;3078.3;3078.31"
"1234;1234;1;1;0.062735;0.062729;6,00E-06;0.009564;Training;";"ona A;False;8/10/2019;CATBOOST_Training;3074.6;3074.58"
"1235;1235;1;1;0.053915;0.053917;2,00E-06;0.00371;Training;";"ona A;False;9/10/2019;CATBOOST_Training;3076.8;3076.8"
"1236;1236;1;1;0.050066;0.050069;3,00E-06;0.005992;Training;";"ona A;False;10/10/2019;CATBOOST_Training;3085.2;3085.2"
"1237;1237;1;1;0.041343;0.041341;2,00E-06;0.004838;Training;";"ona A;False;11/10/2019;CATBOOST_Training;3093.1;3093.1"
"1238;1238;1;1;0.040726;0.040722;4,00E-06;0.009822;Training;";"ona A;False;14/10/2019;CATBOOST_Training;3087;3086.99"
"1239;1239;1;1;0.032079;0.032087;8,00E-06;0.024938;Training;";"ona A;False;15/10/2019;CATBOOST_Training;3091.8;3091.82"
"1240;1240;1;1;0.034886;0.034876;1,00E-05;0.028665;Training;";"ona A;False;16/10/2019;CATBOOST_Training;3094;3093.97"
"1241;1241;1;1;0.032923;0.032931;8,00E-06;0.024299;Training;";"ona A;False;17/10/2019;CATBOOST_Training;3096.6;3096.62"
"1242;1242;1;1;0.044974;0.044973;1,00E-06;0.002224;Training;";"ona A;False;18/10/2019;CATBOOST_Training;3120.5;3120.5"
"1243;1243;1;1;0.038348;0.03835;2,00E-06;0.005215;Training;";"ona A;False;21/10/2019;CATBOOST_Training;3122;3122.0"
"1244;1244;1;1;0.041455;0.041453;2,00E-06;0.004825;Training;";"ona A;False;22/10/2019;CATBOOST_Training;3120.2;3120.2"
"1245;1245;1;1;0.034615;0.034615;0.0;0.0;Training;";"ona A;False;23/10/2019;CATBOOST_Training;3108.5;3108.5"
"1246;1246;1;1;0.03096;0.030959;1,00E-06;0.00323;Training;";"ona A;False;24/10/2019;CATBOOST_Training;3103.5;3103.5"
"1247;1247;1;1;0.029015;0.02902;5,00E-06;0.017232;Training;";"ona A;False;25/10/2019;CATBOOST_Training;3110.3;3110.32"
"1248;1248;1;1;0.030993;0.030985;8,00E-06;0.025812;Training;";"ona A;False;28/10/2019;CATBOOST_Training;3133.6;3133.58"
"1249;1249;1;1;0.034114;0.034123;9,00E-06;0.026382;Training;";"ona A;False;29/10/2019;CATBOOST_Training;3140.5;3140.53"
"1250;1250;1;1;0.035053;0.035047;6,00E-06;0.017117;Training;";"ona A;False;30/10/2019;CATBOOST_Training;3153.6;3153.58"
"1251;1251;1;1;0.038188;0.038186;2,00E-06;0.005237;Training;";"ona A;False;31/10/2019;CATBOOST_Training;3153.6;3153.6"
"1252;1252;1;1;0.024161;0.024155;6,00E-06;0.024833;Training;";"ona A;False;1/11/2019;CATBOOST_Training;3141;3140.98"
"1253;1253;1;1;0.011565;0.011577;1.2e-05;0.103761;Training;";"ona A;False;4/11/2019;CATBOOST_Training;3113.9;3113.94"
"1254;1254;1;1;0.00605;0.006048;2,00E-06;0.033058;Training;";"ona A;False;5/11/2019;CATBOOST_Training;3093.2;3093.2"
"1255;1255;1;1;0.0117;0.011699;1,00E-06;0.008547;Training;";"ona A;False;6/11/2019;CATBOOST_Training;3112.8;3112.8"
"1256;1256;1;1;0.010437;0.010437;0.0;0.0;Training;";"ona A;False;7/11/2019;CATBOOST_Training;3117.4;3117.4"
"1257;1257;1;1;0.01707;0.017071;1,00E-06;0.005858;Training;";"ona A;False;8/11/2019;CATBOOST_Training;3145.9;3145.9"
"1258;1258;1;1;0.015873;0.015874;1,00E-06;0.0063;Training;";"ona A;False;11/11/2019;CATBOOST_Training;3136;3136.0"
"1259;1259;1;1;0.013164;0.013158;6,00E-06;0.045579;Training;";"ona A;False;12/11/2019;CATBOOST_Training;3132.5;3132.48"
"1260;1260;1;1;0.015385;0.015397;1.2e-05;0.077998;Training;";"ona A;False;13/11/2019;CATBOOST_Training;3141.6;3141.64"
"1261;1261;1;1;0.023251;0.023244;7,00E-06;0.030106;Training;";"ona A;False;14/11/2019;CATBOOST_Training;3168.6;3168.58"
"1262;1262;1;1;0.015478;0.015479;1,00E-06;0.006461;Training;";"ona A;False;15/11/2019;CATBOOST_Training;3168.8;3168.8"
"1263;1263;1;1;0.022229;0.02223;1,00E-06;0.004499;Training;";"ona A;False;18/11/2019;CATBOOST_Training;3191.4;3191.4"
"1264;1264;1;1;0.023172;0.023164;8,00E-06;0.034524;Training;";"ona A;False;19/11/2019;CATBOOST_Training;3192.5;3192.48"
"1265;1265;1;1;0.026572;0.026586;1.4e-05;0.052687;Training;";"ona A;False;20/11/2019;CATBOOST_Training;3191.1;3191.14"
"1266;1266;1;1;0.032834;0.032819;1.5e-05;0.045684;Training;";"ona A;False;21/11/2019;CATBOOST_Training;3205.4;3205.35"
"1267;1267;1;1;0.035656;0.03566;4,00E-06;0.011218;Training;";"ona A;False;22/11/2019;CATBOOST_Training;3221.2;3221.21"
"1268;1268;1;1;0.028849;0.028838;1.1e-05;0.03813;Training;";"ona A;False;25/11/2019;CATBOOST_Training;3224;3223.97"
"1269;1269;1;1;0.026397;0.026403;6,00E-06;0.02273;Training;";"ona A;False;26/11/2019;CATBOOST_Training;3223.4;3223.42"
"1270;1270;1;1;0.022133;0.022138;5,00E-06;0.022591;Training;";"ona A;False;27/11/2019;CATBOOST_Training;3223.4;3223.42"
"1271;1271;1;1;0.027366;0.027373;7,00E-06;0.025579;Training;";"ona A;False;28/11/2019;CATBOOST_Training;3239.9;3239.92"
"1272;1272;1;1;0.031519;0.03151;9,00E-06;0.028554;Training;";"ona A;False;29/11/2019;CATBOOST_Training;3240;3239.97"
"1273;1273;1;1;0.034491;0.034494;3,00E-06;0.008698;Training;";"ona A;False;2/12/2019;CATBOOST_Training;3221.3;3221.3"
"1274;1274;1;1;0.044485;0.044483;2,00E-06;0.004496;Training;";"ona A;False;3/12/2019;CATBOOST_Training;3230.8;3230.8"
"1275;1275;1;1;0.037908;0.037906;2,00E-06;0.005276;Training;";"ona A;False;4/12/2019;CATBOOST_Training;3230.8;3230.8"
"1276;1276;1;1;0.045038;0.045037;1,00E-06;0.00222;Training;";"ona A;False;5/12/2019;CATBOOST_Training;3257.8;3257.8"
"1277;1277;1;1;0.028259;0.028263;4,00E-06;0.014155;Training;";"ona A;False;6/12/2019;CATBOOST_Training;3234.8;3234.81"
"1278;1278;1;1;0.035172;0.035166;6,00E-06;0.017059;Training;";"ona A;False;9/12/2019;CATBOOST_Training;3246.3;3246.28"
"1279;1279;1;1;0.033424;0.033433;9,00E-06;0.026927;Training;";"ona A;False;10/12/2019;CATBOOST_Training;3237.2;3237.23"
"1280;1280;1;1;0.035491;0.035486;5,00E-06;0.014088;Training;";"ona A;False;11/12/2019;CATBOOST_Training;3253.1;3253.08"
"1281;1281;1;1;0.033485;0.033488;3,00E-06;0.008959;Training;";"ona A;False;12/12/2019;CATBOOST_Training;3274.7;3274.7"
"1282;1282;1;1;0.030453;0.030456;3,00E-06;0.009851;Training;";"ona A;False;13/12/2019;CATBOOST_Training;3265.3;3265.3"
"1283;1283;1;1;0.0303;0.030301;1,00E-06;0.0033;Training;";"ona A;False;16/12/2019;CATBOOST_Training;3288.1;3288.1"
"1284;1284;1;1;0.02841;0.028407;3,00E-06;0.01056;Training;";"ona A;False;17/12/2019;CATBOOST_Training;3283.2;3283.2"
"1285;1285;1;1;0.030773;0.030786;1.3e-05;0.042245;Training;";"ona A;False;18/12/2019;CATBOOST_Training;3289.3;3289.34"
"1286;1286;1;1;0.034754;0.03474;1.4e-05;0.040283;Training;";"ona A;False;19/12/2019;CATBOOST_Training;3316.8;3316.76"
"1287;1287;1;1;0.033652;0.033655;3,00E-06;0.008915;Training;";"ona A;False;20/12/2019;CATBOOST_Training;3329.6;3329.6"
"1288;1288;1;1;0.032754;0.032757;3,00E-06;0.009159;Training;";"ona A;False;23/12/2019;CATBOOST_Training;3329.6;3329.6"
"1289;1289;1;1;0.030217;0.030226;9,00E-06;0.029785;Training;";"ona A;False;24/12/2019;CATBOOST_Training;3320.8;3320.83"
"1290;1290;1;1;0.030527;0.030513;1.4e-05;0.045861;Training;";"ona A;False;25/12/2019;CATBOOST_Training;3321.8;3321.75"
"1291;1291;1;1;0.026421;0.026419;2,00E-06;0.00757;Training;";"ona A;False;26/12/2019;CATBOOST_Training;3325.5;3325.5"
