Friday_of_Week,NFCI,ANFCI,Risk,Credit,Leverage,Nonfinancial_Leverage
03/18/1983,0.0112639110073238,0.311343044800327,-0.029629142455365,0.775426439892935,-0.917647484138845,-0.820925655015827
03/25/1983,0.00118953592645032,0.327527547856358,-0.0312434040732967,0.712067174469831,-0.988442030416004,-0.83020195887946
04/01/1983,-0.0109204342906262,0.33842502178787,-0.0341530450552773,0.649594010988472,-1.05611486880827,-0.838432303827278
04/08/1983,-0.0275579435209147,0.329843891962432,-0.040993791599079,0.588423412413608,-1.11999171177829,-0.845533514891745
04/15/1983,-0.0497262024789127,0.292355664294655,-0.0532716474402748,0.529201517379482,-1.17938755279143,-0.851404083636816
04/22/1983,-0.0769302961465796,0.226950945436925,-0.0707452702021782,0.472472305429199,-1.23354450432205,-0.85595560879705
04/29/1983,-0.107577760450021,0.14318478407594,-0.0922384739616592,0.418857524471883,-1.28167187074925,-0.859099500639582
05/06/1983,-0.138791539881273,0.055577008488519,-0.115114432124357,0.368881474820146,-1.32310994427473,-0.860758300071598
05/13/1983,-0.167042531059054,-0.020979548688157,-0.136204866539865,0.323103975599186,-1.35730825044226,-0.860872235998628
05/20/1983,-0.189237576951429,-0.0785087678465408,-0.152273709900072,0.281651979989531,-1.38373275390357,-0.859402300000311
05/27/1983,-0.205019689288358,-0.119991688248572,-0.163293504568621,0.245024533264925,-1.40201009803223,-0.856332385723772
06/03/1983,-0.211553068835316,-0.145545313627956,-0.166356167435915,0.213394400352302,-1.41209560760332,-0.851672825107623
06/10/1983,-0.209789456035259,-0.158891955959873,-0.162598564389541,0.187073812786675,-1.41410009729269,-0.845459355112592
06/17/1983,-0.201278758134345,-0.162434366922488,-0.153555153678482,0.166284046096952,-1.40846676153373,-0.837753795027212
06/24/1983,-0.18693508290696,-0.15307665480716,-0.13995976362442,0.151082795109322,-1.3959712294298,-0.828642831175407
07/01/1983,-0.168023165431102,-0.128493391658011,-0.123198523221906,0.141602457156159,-1.37744879778135,-0.818232755990181
07/08/1983,-0.147955719624276,-0.0957940323765809,-0.106467529139379,0.137830531848089,-1.35417435644528,-0.806633935149534
07/15/1983,-0.127899729343337,-0.0616294127645439,-0.0908744629320712,0.139616197009339,-1.32737189992127,-0.79398402695175
07/22/1983,-0.110805197221699,-0.0369788294499088,-0.0791700092240966,0.146662282514417,-1.29828316220961,-0.780395571980064
07/29/1983,-0.0978522778125788,-0.0288433296530739,-0.072322200956847,0.15846330573556,-1.26807148332685,-0.765974101519039
08/05/1983,-0.0900538206697535,-0.0379988182717071,-0.0711794772826186,0.174503198513112,-1.23789385021295,-0.750809268608474
08/12/1983,-0.0872475917644413,-0.0603774838934772,-0.0750300216524301,0.193683608064263,-1.20847153158251,-0.734972311712012
08/19/1983,-0.0895069926092579,-0.0915384596596922,-0.0840074282170502,0.215382426219673,-1.18046258355481,-0.718517598024105
08/26/1983,-0.0942850498790059,-0.125625785736027,-0.0950055835977213,0.238466889543212,-1.15446819896645,-0.701486369021485
09/02/1983,-0.0999303559655183,-0.162757208099571,-0.106159149692017,0.261933440200122,-1.13065322822801,-0.683909316018885
09/09/1983,-0.10446593413805,-0.205242101924769,-0.115682885781639,0.284960382958567,-1.10878119799128,-0.665810084871489
09/16/1983,-0.10610920309186,-0.251460363598527,-0.121200508669751,0.306453787668712,-1.08889026757197,-0.647209275202581
09/23/1983,-0.102400767257848,-0.294042602690611,-0.12026410350594,0.325620464093666,-1.07059336880386,-0.628126070869758
09/30/1983,-0.0930599998096452,-0.326036626475982,-0.112470743814313,0.341734625675383,-1.05347765960847,-0.608582513326381
10/07/1983,-0.0772045901480907,-0.338359262736966,-0.0968047633999621,0.354211015393996,-1.03717644349997,-0.588596798180996
10/14/1983,-0.0557976120999206,-0.326294733753188,-0.0742797356107484,0.362643469649614,-1.02111595499255,-0.568196818199159
10/21/1983,-0.0294305338189444,-0.292668879892105,-0.0458550992151682,0.366942318654893,-1.00469053802329,-0.547393782991523
10/28/1983,-0.00223975694825506,-0.249479540284656,-0.0155797300807155,0.366960664888035,-0.987570883324934,-0.526197239925952
11/04/1983,0.0256047957344978,-0.200401295600643,0.0157116810773404,0.362934088528996,-0.969053633688572,-0.504607797338857
11/11/1983,0.0504385275103008,-0.153159672504964,0.0442229475883638,0.354900806741224,-0.948736963855865,-0.482621299254686
11/18/1983,0.0714248209966116,-0.103953723912006,0.068638571613126,0.343209912690911,-0.926284106780738,-0.460231830979247
11/25/1983,0.0871924539107676,-0.0494231851684916,0.08734340677335,0.328110804255903,-0.901538049255214,-0.437435874268698
12/02/1983,0.0961973854840429,0.0093568787737029,0.0984570079062796,0.309931774363675,-0.874402468610822,-0.414236268171
12/09/1983,0.097727181689204,0.0681368730648428,0.101151146269287,0.288927917011131,-0.845035358912685,-0.390645361591867
12/16/1983,0.0910040026697144,0.1157143749036,0.0945275398552956,0.265389882127547,-0.813791156226098,-0.366688676938537
12/23/1983,0.0745842532335818,0.139066505556731,0.0772986572852354,0.239468642801777,-0.781168115712382,-0.342406583323028
12/30/1983,0.0483255611949992,0.130948610919293,0.0498224614070604,0.211152977821963,-0.747936530582606,-0.317854780402163
01/06/1984,0.015196616412324,0.0966933163791211,0.0154392419437188,0.180484742979494,-0.714799187074257,-0.293093131905783
01/13/1984,-0.023440154029268,0.0425274315724108,-0.0238854808747689,0.147469442071863,-0.682600207439055,-0.268204413994215
01/20/1984,-0.0653282270301347,-0.0215578995265694,-0.0652682509334491,0.112221692436721,-0.652214653127269,-0.243250180555329
01/27/1984,-0.106247296249973,-0.0848768771175395,-0.104053561754422,0.0749449997087788,-0.624242669841199,-0.21828997300737
02/03/1984,-0.143301831512015,-0.143587425213444,-0.137306884093623,0.0362783517153584,-0.599070582933947,-0.193369289584097
02/10/1984,-0.173997909497528,-0.195991280724704,-0.162158200919807,-0.00328672584442068,-0.577101928078936,-0.168519629752375
02/17/1984,-0.195262978679467,-0.237889965333666,-0.175990995085177,-0.0426452700055112,-0.558295190027697,-0.143759465159817
02/24/1984,-0.205986096145305,-0.266795737215881,-0.178013011425474,-0.0807161682646127,-0.542495443992215,-0.119097324995241
03/02/1984,-0.204317755141364,-0.276667156607101,-0.166852053972565,-0.116322410025503,-0.529369022115011,-0.0945341954786932
03/09/1984,-0.188722369267532,-0.264229810346658,-0.141405767425814,-0.148348129545351,-0.518513298724966,-0.0700671718282224
03/16/1984,-0.157762556875611,-0.2314128893792,-0.100776245368135,-0.175756304609316,-0.509421403270893,-0.0456931875986696
03/23/1984,-0.11063587225622,-0.182982645095225,-0.0444219708314868,-0.197813329922043,-0.501557186203785,-0.0214117384269551
03/30/1984,-0.0464629353972461,-0.122399411288032,0.0283364393771119,-0.2139834525388,-0.494444687357649,0.00277126763306817
04/06/1984,0.0343089786217352,-0.0516407384613788,0.117141874808109,-0.223965315032852,-0.487769411909842,0.0268480177224649
04/13/1984,0.129699661149868,0.0316023871602717,0.219832630224374,-0.227699039138555,-0.481014663141664,0.0507981996576555
04/20/1984,0.238357240974454,0.134117910358606,0.335380597736314,-0.2252945265603,-0.474041203364347,0.0746087709147703
04/27/1984,0.358264098623047,0.259552640662086,0.461577705679962,-0.216891863884954,-0.466253503944306,0.0982628100591582
05/04/1984,0.485134440391158,0.40302431396881,0.593978532129512,-0.202433317001889,-0.457428848600133,0.12174564719538
05/11/1984,0.615187467293632,0.55602673194056,0.728883958514565,-0.182451241631165,-0.447204452817087,0.145041787444134
05/18/1984,0.742371148791122,0.70563097578811,0.859321907831575,-0.156447025432299,-0.435125458855838,0.168133976005967
05/25/1984,0.861074632103618,0.842579467771392,0.979472898147796,-0.124516784262756,-0.421059923791221,0.191000561485548
06/01/1984,0.967374946350358,0.965654358339648,1.08492604608828,-0.0867351360938877,-0.404699438716352,0.213613339435361
06/08/1984,1.05587244325204,1.07329687574884,1.16985226817093,-0.0433361696254592,-0.385752938488933,0.235935694107423
06/15/1984,1.12435819508825,1.16748797608114,1.23213069736965,0.00504005265316316,-0.364195481476362,0.257920152987899
06/22/1984,1.16910076820155,1.24178376272931,1.26822498059371,0.0574840754202166,-0.340033335384995,0.279507457670245
06/29/1984,1.18671886836525,1.28317644321307,1.27500495533352,0.11286376992216,-0.313274752033322,0.300628044761393
07/06/1984,1.17449289140038,1.27716706380001,1.25038037034109,0.169794945007437,-0.284339871562478,0.321207289853368
07/13/1984,1.13327755207479,1.21809010728597,1.19592659904377,0.226638721558645,-0.253551856623889,0.341155387410281
07/20/1984,1.06904472037826,1.11463897035313,1.11846909866456,0.281615786963661,-0.221338489902432,0.360399809081112
07/27/1984,0.987825419188764,0.983180706550156,1.02461988679839,0.333052386806928,-0.187903092874651,0.378870966943409
08/03/1984,0.89761285286963,0.848428710856772,0.922843012110625,0.379513592709968,-0.153651790635054,0.396512950843116
08/10/1984,0.805581897173201,0.730092183613883,0.820922413542245,0.419540043509536,-0.118571052833965,0.413287429412713
08/17/1984,0.71698636881786,0.638946506525902,0.723698288176861,0.452842475340164,-0.0830851698534148,0.429174917327591
08/24/1984,0.63368150411385,0.57200371444696,0.632890365016848,0.479068224225602,-0.0475177087349032,0.444175072718942
08/31/1984,0.557278006859786,0.521130657315953,0.549806881837462,0.498315156139298,-0.0123808161445893,0.45830800572526
09/07/1984,0.489095444672078,0.478654400379862,0.475361698950996,0.510954472010951,0.0216247517653983,0.471612420025117
09/14/1984,0.426944142591204,0.436615334166171,0.407333445784013,0.517486278697491,0.0536434082456723,0.484144919375761
09/21/1984,0.368218323478302,0.390319786476735,0.343027564552321,0.518398063935398,0.0827690622233827,0.495978423714155
09/28/1984,0.311565705217893,0.34052848933045,0.28097426135524,0.514291332612657,0.108055254764554,0.507197048220427
10/05/1984,0.256379116219468,0.289259087537924,0.220578920777112,0.505596607267982,0.128644825738184,0.517888925477689
10/12/1984,0.201522432940482,0.234747248728489,0.160667152876391,0.492822063824989,0.143796427516599,0.528156333447018
10/19/1984,0.147590905811958,0.176591183034913,0.102207710593111,0.476055124072646,0.152785280807661,0.538088820405593
10/26/1984,0.0961903611881272,0.116130819658786,0.046909252840503,0.455327099896437,0.155489281447127,0.547771057622125
11/02/1984,0.0478934190905169,0.0552036284216632,-0.00391491048240082,0.430459240313101,0.151524873096964,0.557278517727206
11/09/1984,0.00229711860785783,-0.0042557883574789,-0.050497709350581,0.401355141391145,0.141416605584157,0.566673252531323
11/16/1984,-0.0417130973858716,-0.0590335974703555,-0.0935464684824742,0.368075687126518,0.125405790786143,0.576003453489076
11/23/1984,-0.0840380466063669,-0.105693032876816,-0.133004781429809,0.330885928436925,0.104324494525689,0.585303726298987
11/30/1984,-0.12598748900841,-0.145564613045673,-0.169975468933437,0.290207254018848,0.0788372108920362,0.594594415761728
12/07/1984,-0.166685229728281,-0.179517264844119,-0.203782357650945,0.246808618658121,0.0498709684226766,0.603882379902237
12/14/1984,-0.207960671606408,-0.21459509794439,-0.236643881248273,0.201718948062519,0.0185439557895761,0.613161468867464
12/21/1984,-0.24933863703332,-0.254567038147664,-0.268447497433895,0.156152400539965,-0.0142108440380712,0.622412324606993
12/28/1984,-0.289125562292134,-0.299015965690563,-0.297858269190917,0.111434563645237,-0.0475208585258203,0.631605273189792
01/04/1985,-0.327011080728218,-0.347818431035222,-0.325193251628503,0.0689726853625505,-0.0802445566812183,0.64070145631901
01/11/1985,-0.359638839955715,-0.394059110993817,-0.348000127593937,0.0304088757598195,-0.111505982626408,0.649650785757151
01/18/1985,-0.383830249315605,-0.428794996592804,-0.363371353816773,-0.00315208067727827,-0.1405800592607,0.658397807443868
01/25/1985,-0.39842387350066,-0.447936231413336,-0.370696034914206,-0.0306363721706355,-0.166619225879164,0.66688218851209
02/01/1985,-0.402415949138552,-0.449450912045315,-0.369112985872241,-0.0513673019638117,-0.18914618315625,0.675039059184853
02/08/1985,-0.396002220178421,-0.434872728874429,-0.359225853932472,-0.0648431624717797,-0.20754512633627,0.682802434390854
02/15/1985,-0.381898061412834,-0.40979403208754,-0.343926153599527,-0.0709134235428366,-0.221488857416193,0.690107609394843
02/22/1985,-0.362595119241245,-0.379291579385277,-0.325713228352448,-0.0697347522744641,-0.230976562936493,0.696892860579931
03/01/1985,-0.340722408217527,-0.346669697890661,-0.307298775523431,-0.0617231586375343,-0.236116545154041,0.70310214562505
03/08/1985,-0.319843991597136,-0.315947348288844,-0.292297272154362,-0.0475747151199738,-0.237126623190578,0.708686865848571
03/15/1985,-0.303147566544356,-0.290681306374242,-0.283478946694895,-0.0283765204185907,-0.234703532035979,0.713607711015799
03/22/1985,-0.291952339746867,-0.27343198025635,-0.281768240259289,-0.00547739584250765,-0.229496253946954,0.717837251327262
03/29/1985,-0.287918425222175,-0.269223221814328,-0.288389725332523,0.0196054728976137,-0.222186098863083,0.721361348502911
04/05/1985,-0.29286992336377,-0.283501598744842,-0.304384862479943,0.0451191949216973,-0.213594626055858,0.724174807138459
04/12/1985,-0.306104612141224,-0.315865770200404,-0.328327569708947,0.0692372687900348,-0.204312568690927,0.726291258296386
04/19/1985,-0.326857921138462,-0.364610755300174,-0.358731224639453,0.0901636905632166,-0.194842271452608,0.72773322541896
04/26/1985,-0.353049962816178,-0.423359816798308,-0.392663205419408,0.106193152964484,-0.185678254116578,0.728534936934734
05/03/1985,-0.381471609000725,-0.482629424964591,-0.426462469908092,0.115899664662563,-0.17685005721148,0.728743137456883
05/10/1985,-0.411071784709447,-0.536653236284092,-0.458648647763777,0.118230350887191,-0.168313640487505,0.728419622642916
05/17/1985,-0.437340809994822,-0.575549992440485,-0.484256622083802,0.112402563453305,-0.160194730040931,0.727641027845251
05/24/1985,-0.458886782923656,-0.596698099453043,-0.501779921783096,0.0981208037263189,-0.152301250255794,0.726500927096206
05/31/1985,-0.474032383155746,-0.597970935958316,-0.50958567481816,0.075595180253744,-0.14461111333752,0.725110982190327
06/07/1985,-0.481329929406698,-0.57795668897231,-0.506681286963781,0.0455258775446666,-0.136917649964994,0.72360028023524
06/14/1985,-0.479828461246825,-0.538539622956791,-0.492844625471563,0.00915491573259912,-0.129301141168273,0.722116575099867
06/21/1985,-0.470258373624915,-0.484621962711254,-0.469855449235827,-0.0319446498620715,-0.121649136936714,0.720823932619594
06/28/1985,-0.452900043839059,-0.421279835697068,-0.43885828968184,-0.0760329828656062,-0.114315424349277,0.719895437078745
07/05/1985,-0.429667353138481,-0.355370976207293,-0.402910077341123,-0.121227332162642,-0.107323537222605,0.71950696534183
07/12/1985,-0.401569555806382,-0.292573339324444,-0.363626067884478,-0.16584338787267,-0.101514435022031,0.71984794262611
07/19/1985,-0.369168985898607,-0.233745687441357,-0.322171447356634,-0.20831230637411,-0.097303821828245,0.721069129702288
07/26/1985,-0.333390598945983,-0.178170529511584,-0.279793626039084,-0.247328723288392,-0.0952447176184489,0.723305356988448
08/02/1985,-0.296088381879561,-0.124349225474867,-0.23819451235681,-0.281961585711111,-0.0959600901182181,0.72665800445613
08/09/1985,-0.258446952518424,-0.069794064574626,-0.198274301735371,-0.311589205783119,-0.0999874019586191,0.731183557392981
08/16/1985,-0.222587846627616,-0.0158694567660446,-0.161338693030555,-0.336132104276489,-0.107806388171119,0.736891758113702
08/23/1985,-0.190864244588715,0.0336942199943564,-0.129120071043559,-0.355627089310526,-0.119624255150205,0.743743037173844
08/30/1985,-0.165580246475879,0.0746132865997183,-0.10322156498029,-0.370342831883421,-0.135613338564951,0.751644253169095
09/06/1985,-0.148619597171199,0.102415200259985,-0.0852429198174072,-0.380591129815266,-0.155527616864915,0.760451832268449
09/13/1985,-0.141808185556162,0.114238291788995,-0.0769040131630075,-0.386719270595882,-0.17905221772088,0.769970994679311
09/20/1985,-0.146702470798192,0.108023634979692,-0.0799104717506739,-0.389127256837096,-0.205525308806872,0.779958265618571
09/27/1985,-0.162228103749382,0.0854146891489233,-0.0935255092419099,-0.388296272560938,-0.234153194345553,0.790136849261139
10/04/1985,-0.187684952217607,0.0465489841843053,-0.117282639439027,-0.384770927408607,-0.264156711197711,0.800215610894418
10/11/1985,-0.219676100313087,-0.00457948624341353,-0.148507522395927,-0.379178471636817,-0.294221808371888,0.809856042652544
10/18/1985,-0.254571819976727,-0.0628361366241188,-0.183834376166657,-0.372136370457536,-0.323457096863024,0.818770713655335
10/25/1985,-0.288533593265122,-0.120473424427841,-0.219445113359625,-0.364386743344141,-0.351065284039175,0.826687408661332
11/01/1985,-0.317765255091405,-0.1673040101098,-0.251306417680839,-0.356733706528291,-0.376305910920742,0.833371047186124
11/08/1985,-0.339247308082813,-0.194688993367461,-0.276125600460461,-0.349884919187004,-0.39869338566019,0.838640035384694
11/15/1985,-0.351480412294886,-0.197723740810787,-0.291409116347575,-0.344726314629083,-0.417946220352397,0.842369228763748
11/22/1985,-0.353422621007231,-0.175710542569832,-0.295606932228312,-0.341884770921883,-0.433842121161908,0.844490132610691
11/29/1985,-0.346610086893423,-0.13634344714272,-0.289623505706805,-0.341884788607015,-0.446371821737979,0.844995129203229
12/06/1985,-0.333265262672674,-0.0901910899809162,-0.27531100870235,-0.345058930904619,-0.455525014774393,0.843932734326224
12/13/1985,-0.316167133885874,-0.0477994825083069,-0.255548875665115,-0.351416518195367,-0.461292371132048,0.841405492075832
12/20/1985,-0.298920292646717,-0.0179832686523248,-0.233902195250244,-0.360870632242083,-0.464010476402858,0.837567379076853
12/27/1985,-0.282956249474406,-0.00149323531332966,-0.212415638288281,-0.3730500634679,-0.463741022788796,0.832610063801979
01/03/1986,-0.272033890023056,-0.00103145292316712,-0.195327159749151,-0.387466228716423,-0.46074623354273,0.82673803055833
01/10/1986,-0.266283278699849,-0.0137604521176415,-0.183874351680967,-0.403450969636549,-0.45509274548638,0.82020296011574
01/17/1986,-0.266091260766796,-0.0377748903633662,-0.178811322919204,-0.420310685776931,-0.447495789127553,0.813223159857716
01/24/1986,-0.271101326098146,-0.0717200675032555,-0.180607808462821,-0.437419399449787,-0.437974387314409,0.80600582515806
01/31/1986,-0.280557199671307,-0.114130777907546,-0.188508829611743,-0.454368385594454,-0.427099508643256,0.798734999171889
02/07/1986,-0.291810895753152,-0.158053649642601,-0.20018944504728,-0.470661179961632,-0.41526390490365,0.791563447556854
02/14/1986,-0.303141326496546,-0.194327608617858,-0.213318320219786,-0.486330151568984,-0.402901683578991,0.784611768055816
02/21/1986,-0.31328481165326,-0.215762260729667,-0.226154802473094,-0.501371971370084,-0.390498066785575,0.777972197872477
02/28/1986,-0.321718556599414,-0.217670193517499,-0.237401471702835,-0.515946334119249,-0.378562689011678,0.771710216731014
03/07/1986,-0.328893133723842,-0.201454448935992,-0.246682914719351,-0.530303707451553,-0.367512344015017,0.76586904659932
03/14/1986,-0.3362056847184,-0.176039706277952,-0.254817728349744,-0.544446729707352,-0.357790752919901,0.760475208273779
03/21/1986,-0.34487744062529,-0.151763347045307,-0.262466852071058,-0.558526754927881,-0.34944561271597,0.755541983322177
03/28/1986,-0.356828851193213,-0.138473188559958,-0.271399523856802,-0.572399462141615,-0.342330227625561,0.751075508414119
04/04/1986,-0.373963012449873,-0.142173767481899,-0.283424046272156,-0.585862119964515,-0.336131760967133,0.747076252700985
04/11/1986,-0.395236567763758,-0.157959476473352,-0.297970180594006,-0.598384803473616,-0.330317407815376,0.743548278934229
04/18/1986,-0.41921624240571,-0.177854345203468,-0.314336709560368,-0.60924611824876,-0.324072627279127,0.740483828093973
04/25/1986,-0.4442441468698,-0.194077671866215,-0.331819174749673,-0.617548227411832,-0.316547066439255,0.737878382511036
05/02/1986,-0.466807685898621,-0.196839160680884,-0.348151112412218,-0.622278315504209,-0.306711376230957,0.735725896990136
05/09/1986,-0.484832574729071,-0.181265620365261,-0.362642086123209,-0.622308163663074,-0.293803009950441,0.734022585453188
05/16/1986,-0.496600255491194,-0.147875637548622,-0.374130067696592,-0.617116920565322,-0.277106610454706,0.732769300637468
05/23/1986,-0.501364307665915,-0.0971883670828194,-0.382574665862444,-0.606338796953086,-0.256143555543925,0.731974751299111
05/30/1986,-0.499512759007807,-0.0326849412614642,-0.388274302211479,-0.590258946188739,-0.230831626177243,0.731657481573145
06/06/1986,-0.492341097156088,0.0399279725491477,-0.392043905830637,-0.569617345490063,-0.201423451923543,0.731848257810058
06/13/1986,-0.48164506093338,0.114378652688513,-0.394923935049676,-0.545598902330266,-0.16826068635,0.73259253797339
06/20/1986,-0.471102992757313,0.180435777121827,-0.399233974984228,-0.519877472152425,-0.132077200641484,0.73395119858034
06/27/1986,-0.464749819108501,0.226631481961604,-0.407665226999195,-0.4942996433042,-0.0935201905590146,0.735997241201647
07/04/1986,-0.464983286340874,0.245112352768026,-0.421388528394264,-0.470724152005309,-0.0531862508157239,0.738818089725564
07/11/1986,-0.472846131976947,0.231793392261113,-0.440183102866963,-0.450955097186754,-0.0116140897571104,0.742514806462672
07/18/1986,-0.489043343677826,0.184588883090513,-0.464065371689304,-0.436209704340404,0.0307270624726869,0.747179739571176
07/25/1986,-0.511895590199217,0.109551996881028,-0.491088313532802,-0.427191124643115,0.0735260049566304,0.75290729589643
08/01/1986,-0.538106525148357,0.0179144614357689,-0.518027339292635,-0.424139504210345,0.116702448650098,0.759781385475707
08/08/1986,-0.563775837790375,-0.076990999415438,-0.541721740254663,-0.426272558313228,0.1600158952556,0.767864646970101
08/15/1986,-0.586536738756526,-0.160933241700925,-0.559900559065078,-0.432922397969308,0.203377656820983,0.777193414479658
08/22/1986,-0.602697131535569,-0.219832245170942,-0.569669372118318,-0.442643862768207,0.246603613675195,0.787771314763695
08/29/1986,-0.610207308867216,-0.245823284572767,-0.569644208396068,-0.453706180521211,0.289398054248925,0.799561447784249
09/05/1986,-0.609116457335445,-0.238396977449699,-0.560509583737975,-0.464278770219576,0.331503599832763,0.812485037168601
09/12/1986,-0.599861843580099,-0.202634452046248,-0.543581174583185,-0.472356372030507,0.372564077210709,0.826416481272384
09/19/1986,-0.587270827687045,-0.154970802401234,-0.524113567926305,-0.476337877345394,0.412152995373296,0.841181818050182
09/26/1986,-0.573761474831014,-0.107068356244259,-0.504997523620306,-0.475019105618236,0.45003331000817,0.856567709476929
10/03/1986,-0.562363740746557,-0.0693162873197151,-0.489346281997584,-0.467731677050924,0.485708147357217,0.872343755500004
10/10/1986,-0.555592146710618,-0.0495920063444071,-0.479846364628223,-0.4543285926332,0.5189610962739,0.888219051416034
10/17/1986,-0.554017353196938,-0.0478151458085438,-0.477026664778371,-0.435117495329455,0.549197885408231,0.903946599203765
10/24/1986,-0.55611158335477,-0.0589122048178057,-0.479743846304112,-0.410754519497508,0.576146511321955,0.919282448438958
10/31/1986,-0.560669980801331,-0.0801964286551603,-0.486734485260411,-0.382352672112141,0.599143729894073,0.934006848531666
11/07/1986,-0.566153601230968,-0.10805317128925,-0.496846588938309,-0.350789047355937,0.617590477863059,0.947933053831958
11/14/1986,-0.570517566545615,-0.138145878356003,-0.507522278603867,-0.31808890159312,0.630753018375905,0.960907083517203
11/21/1986,-0.57113640493248,-0.164248401902806,-0.516197838055369,-0.285185831263357,0.637959348015039,0.972803221354348
11/28/1986,-0.567899681345377,-0.181040171843732,-0.5221646022212,-0.253341066582163,0.638545621823258,0.983523546624638
12/05/1986,-0.560540566703381,-0.183886216270569,-0.524498980013091,-0.223577596305751,0.632024267443321,0.992991749918451
12/12/1986,-0.550373936904597,-0.173320980479218,-0.524082963788198,-0.196434900604822,0.618129233689023,1.00114789973786
12/19/1986,-0.538075538372116,-0.152262150703869,-0.520820375733953,-0.172463276756401,0.596820345253446,1.00794595140773
12/26/1986,-0.525331936621163,-0.128135746392928,-0.515704016930653,-0.15211009960243,0.568584457573597,1.01334863368471
01/02/1987,-0.515862351577645,-0.113352906125264,-0.511410414005827,-0.135718235179961,0.53377640079806,1.01731731762586
01/09/1987,-0.508616184918676,-0.10948941878488,-0.50677164446604,-0.123410066622965,0.493891921675057,1.0198242077793
01/16/1987,-0.504619063944105,-0.115571697639723,-0.50104581684264,-0.115743802176608,0.449358013247158,1.02084840281359
01/23/1987,-0.503161380967311,-0.12657737629103,-0.493696487749651,-0.112559431862546,0.401990032106475,1.02037633328718
01/30/1987,-0.50293570484782,-0.137679940298152,-0.483028695920642,-0.113757383467701,0.352954584094485,1.01840837009505
02/06/1987,-0.501114201569372,-0.145225097585683,-0.466277714395093,-0.119071347704239,0.303589767129888,1.01496541513514
02/13/1987,-0.494415090953775,-0.150289523989036,-0.440777823596415,-0.12789598588807,0.255141695374488,1.01009134809866
02/20/1987,-0.479139694186707,-0.152777389371927,-0.402949494667696,-0.139844676218627,0.208549569925936,1.00385744980009
02/27/1987,-0.453949336496588,-0.154451604628744,-0.351773717202278,-0.154377735827982,0.164487242360194,0.996366805699715
03/06/1987,-0.41546808720822,-0.148539159725129,-0.284420777900635,-0.170826180551127,0.123415905088104,0.987753898608015
03/13/1987,-0.359456379609959,-0.121556219391668,-0.197512313596133,-0.188494182507243,0.0856423436307791,0.978187613772588
03/20/1987,-0.284271559395182,-0.0626972621575591,-0.0898264489660596,-0.206607176221506,0.0512062342479401,0.967869821043419
03/27/1987,-0.190269905949284,0.0325224743458019,0.0371529107814901,-0.22429482306622,0.0200623283135148,0.957027912997059
04/03/1987,-0.0786796651956216,0.163854940920822,0.181372519815786,-0.24069949864021,-0.00798588899470863,0.945893717326615
04/10/1987,0.044119623066208,0.323184768621221,0.335681724978915,-0.254796738236953,-0.0331512782630746,0.934741437853444
04/17/1987,0.172501376949907,0.500925060117465,0.49371541121202,-0.265969704160536,-0.0558367338518231,0.9237949096798
04/24/1987,0.296912182075081,0.684104856406322,0.645001241641033,-0.273744242515848,-0.0760874659978545,0.913266620497232
05/01/1987,0.406952350982141,0.858968484069139,0.778547178946481,-0.277797458558261,-0.0943275022794421,0.903337425418318
05/08/1987,0.498641867913555,1.01840060726212,0.889192940213091,-0.27820395607611,-0.110537532075397,0.894150919507916
05/15/1987,0.564099646914688,1.14263326022733,0.968644641025422,-0.27535279607812,-0.124848404180777,0.885814500311498
05/22/1987,0.603285017677852,1.22301343257812,1.01647966878705,-0.269796642444418,-0.137192302158885,0.878403587633417
05/29/1987,0.610673222518238,1.24266249612911,1.02687580412912,-0.262421625023657,-0.14718502489698,0.871963050520384
06/05/1987,0.590931647491661,1.20798590281864,1.00483655955461,-0.25438869978366,-0.154421967028319,0.866512902890366
06/12/1987,0.548615108035524,1.13190269483623,0.955458399860742,-0.246880380837434,-0.158061235854569,0.86205322511512
06/19/1987,0.485987158388358,1.02862512132681,0.882242863124811,-0.241068851199125,-0.157029746912153,0.858567063243311
06/26/1987,0.412591191560172,0.918492666684157,0.794129860357171,-0.237987264996108,-0.150114116221264,0.856028109281877
07/03/1987,0.332580381845213,0.81131066994746,0.698948073756397,-0.238311364440861,-0.135911167969129,0.8544033253199
07/10/1987,0.252331640068514,0.706205832221332,0.602833292198228,-0.242473962412707,-0.112776966602714,0.853654696939492
07/17/1987,0.173859285162179,0.595354469950987,0.511204148877043,-0.250452085715219,-0.0793910427608659,0.853735015650377
07/24/1987,0.101385442378333,0.478149465557378,0.429637148768238,-0.261628742207699,-0.0344357278808287,0.854597740106624
07/31/1987,0.0404318831697144,0.365549280040376,0.364490207658496,-0.275017742413368,0.0229630438663173,0.856190715831107
08/07/1987,-0.00253605041390499,0.27703447108543,0.322522197248562,-0.289371652506418,0.0934285394369885,0.858458525041953
08/14/1987,-0.0242525234484283,0.227576907711118,0.30739937174381,-0.302909246556315,0.176878084260675,0.86134042721456
08/21/1987,-0.0147730552631489,0.23526125748337,0.327398949896514,-0.314056299405374,0.272754707098747,0.864769802680555
08/28/1987,0.0282105491488935,0.297541476738636,0.383778157883412,-0.321159880947791,0.379735242040848,0.868672851334831
09/04/1987,0.105467890125627,0.409330398778493,0.477305287957758,-0.322774848888574,0.495779137535317,0.872967529541016
