Friday_of_Week,NFCI,ANFCI,Risk,Credit,Leverage,Nonfinancial_Leverage
06/12/1987,0.590817742283319,1.11779304759176,0.949749045110178,-0.25063245856463,-0.115147577821628,0.862884929828366
06/19/1987,0.520189373564604,0.998794710643385,0.871379840241009,-0.244038225693252,-0.117083838813041,0.858983133881216
06/26/1987,0.444345195996165,0.882117217675777,0.783278437092057,-0.240364541300317,-0.114375110783832,0.856028982086335
07/03/1987,0.36940276116488,0.779881930363767,0.694651043058982,-0.240352994850436,-0.105585342746088,0.853981007785258
07/10/1987,0.298746382233828,0.692114757465149,0.608704807355632,-0.244504750500707,-0.0889276556828923,0.852800320413158
07/17/1987,0.229113211063249,0.608326229402991,0.526132027245344,-0.25291697240569,-0.0629224888489597,0.852441751262882
07/24/1987,0.159459276867028,0.520236915868826,0.448184825774006,-0.265024586756772,-0.0259742389442831,0.852867867156364
07/31/1987,0.0949763718510705,0.428228871644592,0.380947882869067,-0.279789867570952,0.0231340263817023,0.854033280881558
08/07/1987,0.0446437081460336,0.344725208345046,0.333377531018965,-0.295820812802833,0.0852682350986207,0.855884720212114
08/14/1987,0.0163144316296536,0.280965768238512,0.312814855260064,-0.311085136390693,0.160661212305679,0.858360165817255
08/21/1987,0.0236851881350468,0.259421219042122,0.33045916080201,-0.32371434769745,0.249003295710706,0.861391257675691
08/28/1987,0.0685564209209312,0.288469092913438,0.38681027625241,-0.331886885167213,0.349281197912348,0.864905224758958
09/04/1987,0.150062667035846,0.372767194405621,0.481629472434821,-0.3341229559463,0.459789133452486,0.86882563875743
09/11/1987,0.258206882935926,0.506735285941913,0.604343816571108,-0.329540559878816,0.578174671429354,0.873070181588161
09/18/1987,0.388314220847531,0.691665878386228,0.74988873585661,-0.3175968814713,0.701455225174019,0.877546439391895
09/25/1987,0.533706893749458,0.921768603221683,0.910596866347318,-0.298201431894488,0.825729011864312,0.882149559525569
10/02/1987,0.689842555448513,1.18777034339231,1.08028748652456,-0.271982590720137,0.946629829944411,0.886762321413045
10/09/1987,0.844147573445855,1.45175636701776,1.24411312632084,-0.240303023304038,1.05938962089635,0.89126370373415
10/16/1987,0.983632906727901,1.67058346153061,1.38883980490258,-0.205210469145029,1.15868467518799,0.895521664365256
